day,operate,price,investment,total_balance
2,buy,193.43566747069357,0.0,9806.564332529306
3,buy,193.054692735672,0.0,9613.509639793634
5,buy,191.1171562331915,0.0,9422.392483560443
6,sell,195.55395278270888,1.0950851720953856,9617.946436343153
7,sell,197.81824430823326,2.4674622020628365,9815.764680651386
8,buy,196.9639373239249,0.0,9618.800743327462
9,buy,196.58658476593496,0.0,9422.214158561526
10,buy,194.67401013493537,0.0,9227.540148426591
11,buy,191.6167616581917,0.0,9035.9233867684
12,buy,192.07838570594788,0.0,8843.845001062451
13,sell,193.6110034584999,1.3048787845427825,9037.456004520951
15,buy,191.50821402619957,0.0,8845.94779049475
16,buy,193.74588325023652,0.0,8652.201907244515
18,buy,197.00723495691003,0.0,8455.194672287604
19,buy,196.13430030703546,0.0,8259.060371980568
20,sell,198.15152592122553,0.6029472265004133,8457.211897901792
21,sell,197.88644693797707,0.6612161117656055,8655.09834483977
22,buy,197.61391061604022,0.0,8457.484434223728
23,buy,198.25928768515587,0.0,8259.225146538573
26,sell,203.55820938169956,4.563628827806153,8462.783355920272
28,buy,200.27037729837596,0.0,8262.512978621895
29,sell,201.68224375247956,5.252923599785486,8464.195222374374
30,sell,200.54408710994662,4.407420112827712,8664.739309484321
32,sell,202.50807095885278,5.7438042480769855,8867.247380443174
33,sell,203.27913331747055,4.9204916808070545,9070.526513760644
36,sell,207.4143147468567,5.282587612695001,9277.9408285075
37,sell,208.15364434719086,6.128119365832444,9486.094472854691
39,buy,203.73552026089777,0.0,9282.358952593793
40,sell,202.92903800255118,2.6896524490313585,9485.287990596344
41,sell,207.34698438374699,4.583743240832562,9692.63497498009
42,sell,208.2812680029869,4.000037755297076,9900.916242983078
43,sell,208.01985424757004,2.102890051369478,10108.936097230648
45,buy,205.62277059555052,0.0,9903.313326635098
46,sell,207.67565689980984,0.998374984596059,10110.988983534908
54,buy,196.2049293869734,0.0,9914.784054147935
55,buy,195.0384292435646,0.0,9719.74562490437
57,sell,193.3083877444267,-1.4762838281365775,9913.054012648796
58,buy,192.71262290422916,0.0,9720.341389744566
59,buy,190.31140885846136,0.0,9530.029980886105
60,buy,189.00487817885102,0.0,9341.025102707254
61,buy,189.38569705382108,0.0,9151.639405653432
62,buy,187.43778058097183,0.0,8964.20162507246
64,buy,188.5464687633586,0.0,8775.6551563091
65,buy,190.5012665528059,0.0,8585.153889756293
66,buy,189.4146432019621,0.0,8395.73924655433
67,buy,187.77546329498293,0.0,8207.963783259347
68,buy,186.52862584035995,0.0,8021.435157418987
69,buy,186.0811420202255,0.0,7835.3540153987615
72,buy,186.29930023442478,0.0,7649.054715164337
73,buy,187.4294246302309,0.0,7461.625290534106
74,buy,185.56274016380308,0.0,7276.062550370303
75,buy,186.75932013988495,0.0,7089.303230230418
76,sell,188.3934073781967,-3.40703208651745,7277.696637608615
77,sell,190.08271250724795,-1.3646798831066618,7467.779350115863
78,buy,189.16344717025757,0.0,7278.615902945606
80,buy,188.94432681679723,0.0,7089.671576128809
82,sell,184.98647428837893,-2.7980112185721353,7274.658050417188
84,sell,184.91831258773806,-2.162148210400122,7459.576363004926
85,sell,186.5756326485622,-1.4837785793614073,7646.1519956534885
88,sell,193.97097368717195,3.485526282881813,7840.12296934066
89,buy,193.45570767799487,0.0,7646.667261662666
90,sell,194.87458686648847,3.356264450156411,7841.541848529154
91,sell,195.76021994498134,2.760587101250421,8037.302068474135
92,sell,194.84016319274903,2.864361434296299,8232.142231666883
93,buy,191.8157660406673,0.0,8040.326465626216
95,sell,192.23571003675463,2.375308607155421,8232.562175662972
97,sell,188.23859902858734,0.916734994708464,8420.80077469156
99,buy,185.04579554139735,0.0,8235.754979150162
100,buy,182.8612773549557,0.0,8052.893701795207
101,buy,181.3419430732727,0.0,7871.551758721934
102,sell,182.66055703163147,-1.8382222676934419,8054.212315753565
103,buy,180.14247654405355,0.0,7874.069839209512
104,sell,184.75712218284608,-0.8277959442886491,8058.826961392358
106,sell,186.38924723863602,-0.5549701673827303,8245.216208630995
107,buy,187.42771371621012,0.0,8057.788494914785
108,buy,183.95026200294495,0.0,7873.838232911839
109,buy,183.609650387764,0.0,7690.228582524075
111,sell,186.43648488265515,0.47086215588365393,7876.6650674067305
112,buy,183.61865941882132,0.0,7693.046407987909
113,buy,182.45321283340456,0.0,7510.593195154504
114,buy,181.5403103814125,0.0,7329.052884773092
115,buy,180.77969926834106,0.0,7148.273185504751
118,buy,176.4497239358003,0.0,6971.823461568951
119,buy,177.44189822673798,0.0,6794.381563342213
122,sell,184.47370547015788,-1.223828973041407,6978.855268812371
124,sell,189.41809046102645,0.13461548442796636,7168.273359273398
125,buy,187.88786977529526,0.0,6980.385489498102
126,buy,186.9544070839882,0.0,6793.431082414114
127,buy,184.92074504613876,0.0,6608.510337367975
129,sell,186.98259843093754,-1.0382573633776273,6795.492935798912
130,sell,186.78793377624868,-3.4466669305227384,6982.280869575161
131,sell,190.5249637999213,-0.6729385531699996,7172.805833375082
132,buy,189.83224814534188,0.0,6982.973585229741
133,buy,190.9899614607358,0.0,6791.983623769005
135,sell,192.07409772872927,3.7981420581693714,6984.057721497735
136,sell,191.50965984396458,4.729477237666533,7175.5673813417
137,sell,192.58170874118804,6.198105897306853,7368.149090082888
138,sell,193.68826610684394,7.5194866988951325,7561.8373561897315
140,sell,194.55320882678032,3.8017297278454367,7756.390565016512
142,sell,196.13248819351196,6.622565283637365,7952.523053210023
143,sell,197.9188933634758,7.793295693059823,8150.441946573499
144,sell,198.4134171152115,8.057328020593141,8348.85536368871
