day,operate,price,investment,total_balance
1,buy,146.58742475509644,0.0,9853.412575244904
2,sell,146.7482700765133,0.10972654829402735,10000.160845321418
5,buy,143.45368199444889,0.0,9856.707163326968
6,buy,143.52533957823277,0.0,9713.181823748735
7,buy,143.62699882507323,0.0,9569.554824923662
8,sell,145.3099010038376,1.2939500635895511,9714.864725927499
9,buy,145.11177946225524,0.0,9569.752946465243
10,buy,142.74212344169618,0.0,9427.010823023547
11,buy,141.38190813375593,0.0,9285.628914889792
12,buy,138.86190642595292,0.0,9146.76700846384
13,buy,137.8173405599594,0.0,9008.94966790388
14,buy,136.71341322898866,0.0,8872.236254674892
15,buy,138.25380339440346,0.0,8733.982451280488
16,buy,133.73950241088866,0.0,8600.2429488696
17,buy,137.19110233306884,0.0,8463.051846536531
18,buy,137.19137362718584,0.0,8325.860472909346
19,sell,135.76626405902266,-5.406066651373989,8461.626736968368
20,buy,136.8451305627823,0.0,8324.781606405586
21,buy,137.99354245662687,0.0,8186.7880639489595
23,buy,138.1030327606201,0.0,8048.685031188339
24,buy,138.70387793421745,0.0,7909.981153254122
25,buy,136.6391800546646,0.0,7773.341973199457
27,buy,139.10456238746642,0.0,7634.237410811991
28,sell,138.30462876332402,-3.7056891150607782,7772.542039575315
29,buy,137.36436139583589,0.0,7635.17767817948
30,buy,137.93933742403985,0.0,7497.23834075544
32,buy,135.51559706926344,0.0,7361.722743686177
33,buy,133.17833049916504,0.0,7228.544413187012
34,buy,133.10987491299628,0.0,7095.434538274016
35,buy,133.85336257338523,0.0,6961.58117570063
36,buy,135.37560673356055,0.0,6826.20556896707
38,buy,138.3051627445221,0.0,6687.900406222548
39,buy,137.94405376911163,0.0,6549.956352453436
41,buy,135.18432768215538,0.0,6414.7720247712805
42,buy,136.27389510412453,0.0,6278.498129667156
43,buy,135.6815297460556,0.0,6142.8165999211005
44,buy,134.28366851091386,0.0,6008.532931410186
45,buy,136.7284863995229,0.0,5871.804445010664
47,sell,137.32752103805544,-5.364318770706381,6009.131966048719
48,buy,138.44876245087625,0.0,5870.683203597842
49,sell,142.99990557551385,0.18059289549728677,6013.683109173357
51,sell,144.02204169995548,1.867377234505722,6157.705150873312
52,buy,142.47407928228378,0.0,6015.231071591028
53,buy,142.75599699114323,0.0,5872.4750745998845
54,sell,149.760771888417,7.848707930764159,6022.235846488302
55,sell,151.78257600720764,10.133148260231053,6174.018422495509
56,sell,150.50655133724214,10.089089126280987,6324.524973832751
57,buy,149.45064342494487,0.0,6175.074330407806
58,sell,150.28818166732788,8.704554939869066,6325.362512075134
59,sell,149.94571295583927,12.117744011907694,6475.3082250309735
60,sell,148.60467502474785,8.319470065900807,6623.912900055721
62,sell,150.47565093278885,9.683026676081477,6774.38855098851
63,sell,151.61414656043053,10.792503859589258,6926.002697548941
64,sell,152.26912264823915,10.345107414065607,7078.27182019718
65,sell,152.99549444250943,10.783587720121304,7231.26731463969
66,sell,153.08097683787346,10.365318632601312,7384.348291477563
67,sell,152.9270588827133,11.920357558887943,7537.275350360276
70,sell,150.9075055837631,8.48494326406088,7688.182855944039
71,sell,150.91906929969787,9.867703504842911,7839.101925243737
74,sell,147.3450578546524,6.8187368492994755,7986.44698309839
75,sell,147.39410643219946,8.765418608505113,8133.84108953059
78,sell,148.99433266967057,11.875807506540777,8282.83542220026
79,sell,147.60845820620298,10.892192110227224,8430.443880406463
80,buy,148.83264870643615,0.0,8281.611231700026
82,buy,146.19001973032954,0.0,8135.421211969697
83,sell,149.48168561816215,11.675704475641153,8284.90289758786
84,sell,149.5664954301696,10.482603948389936,8434.46939301803
86,sell,149.786196898222,8.301233248181557,8584.25558991625
87,sell,151.680029835701,9.957642748110331,8735.935619751952
88,sell,154.16563123226163,14.041053334773377,8890.101250984213
89,sell,152.64128333091736,12.010655609635863,9042.74253431513
90,sell,154.46570333242417,13.844311470784149,9197.208237647554
91,sell,154.01298728846314,14.692269727458173,9351.221224936016
92,sell,154.1326902770996,12.729025483922458,9505.353915213116
93,sell,153.95323833320617,11.198710344436018,9659.307153546322
94,sell,153.26261682189704,7.572280932756854,9812.56977036822
95,sell,155.17974028308035,8.702782057350557,9967.7495106513
96,sell,154.43749067544937,3.33678540033113,10122.187001326749
98,buy,152.77388861775398,0.0,9969.413112708995
100,sell,148.7550172805786,-0.052160212515370945,10118.168129989574
101,buy,147.92520146157145,0.0,9970.242928528001
103,sell,147.92641811370848,1.187768075127153,10118.16934664171
104,buy,148.70924363036275,0.0,9969.460103011346
105,sell,149.57251323223116,-2.095499050582384,10119.032616243578
108,sell,148.73150262832644,0.5450735633876796,10267.764118871904
109,buy,148.39967760269047,0.0,10119.364441269214
111,sell,149.63775869327904,0.6243828831678021,10269.002199962493
112,sell,149.74567428588867,0.9070078216758818,10418.747874248382
114,buy,146.70048898935318,0.0,10272.04738525903
116,sell,146.79740302920342,0.06606251998061237,10418.844788288232
119,buy,139.41319548394205,0.0,10279.43159280429
120,buy,142.3962372457981,0.0,10137.035355558493
121,buy,141.6930010329604,0.0,9995.342354525534
122,sell,142.99311640620232,2.56784941327352,10138.335470931735
123,buy,143.7885175185728,0.0,9994.546953413163
124,buy,141.943323969841,0.0,9852.603629443322
126,buy,142.68180869102477,0.0,9709.921820752297
127,sell,142.54907865056205,0.10733528337559467,9852.470899402859
128,buy,138.54722194003773,0.0,9713.92367746282
129,buy,139.11352427482606,0.0,9574.810153187995
130,buy,139.17829011917112,0.0,9435.631863068824
131,sell,138.6120169276836,-2.1744081096568095,9574.243879996508
