day,operate,price,investment,total_balance
8,buy,527.5802364754677,0.0,9472.419763524533
9,sell,529.3598093747997,0.33730848433985783,10001.779572899333
11,buy,511.3578057861328,0.0,9490.421767113201
13,buy,522.98153010144,0.0,8967.44023701176
16,buy,520.5664137125016,0.0,8446.873823299258
17,buy,521.339382793845,0.0,7925.534440505413
18,sell,519.77134465904,1.645333028596809,8445.305785164453
19,buy,517.4280343885266,0.0,7927.877750775927
20,buy,521.9199142490709,0.0,7405.957836526856
21,buy,516.3417864739895,0.0,6889.616050052867
25,buy,521.4092932033539,0.0,6368.206756849513
26,sell,536.4974242778326,2.584392258321442,6904.704181127346
27,buy,538.7773297766769,0.0,6365.926851350669
28,sell,528.915776497643,1.6038996303270252,6894.842627848311
29,sell,527.5118203443503,1.1839576587188632,7422.354448192662
30,buy,529.9142127990722,0.0,6892.440235393589
31,buy,525.8628366316724,0.0,6366.577398761917
33,buy,511.2985622358322,0.0,5855.278836526085
34,buy,511.86751643794776,0.0,5343.4113200881375
37,buy,520.7448699259437,0.0,4822.6664501621935
38,buy,522.1606117159008,0.0,4300.505838446293
39,sell,518.7881105666328,0.2628532061880734,4819.293949012926
41,buy,518.1686282515287,0.0,4301.125320761397
44,buy,527.8267350550914,0.0,3773.298585706306
45,buy,530.5515315920234,0.0,3242.7470541142825
47,sell,524.9191762632632,0.5746594318991742,3767.6662303775456
48,buy,536.847717185098,0.0,3230.8185131924474
50,sell,563.598522990942,9.152220051694975,3794.4170361833894
51,sell,572.9690875098157,9.888545328698836,4367.386123693205
52,sell,572.3649090481306,6.234037220047055,4939.751032741336
53,sell,575.8719798196829,8.67268057934437,5515.623012561018
54,sell,561.4295819562006,6.76350235212383,6077.0525945172185
56,sell,549.9035222090924,7.550375225865396,6626.956116726311
59,sell,549.2285938048362,7.298974083544459,7176.184710531147
61,sell,552.3613319771433,6.071391938185751,7728.54604250829
62,sell,556.2292993404471,6.5245609990748505,8284.775341848737
63,sell,547.8983741008877,5.73746541732504,8832.673715949624
64,sell,547.5086339859199,3.7288560096855004,9380.182349935545
68,buy,529.1134214437008,0.0,8851.068928491844
70,sell,532.6903420972824,0.4031296448888006,9383.759270589127
71,buy,532.6101924134814,0.0,8851.149078175646
73,sell,545.6985485748494,1.6486670440101305,9396.847626750496
75,sell,542.1553397990369,2.4648625090157306,9939.002966549533
76,buy,545.8148303246498,0.0,9393.188136224882
78,sell,559.7491443157196,5.095462364184239,9952.937280540602
79,sell,557.814298011692,2.198450283936936,10510.751578552294
86,buy,511.7320535292744,0.0,9999.019525023019
88,sell,516.6533892406153,0.9617016712945344,10515.672914263634
90,buy,509.02811399108765,0.0,10006.644800272546
91,sell,510.1726430437195,0.22484594095561217,10516.817443316266
92,buy,506.4338815990198,0.0,10010.383561717246
94,buy,504.5485086809957,0.0,9505.835053036251
95,buy,507.5218488812447,0.0,8998.313204155007
98,buy,505.1267272423326,0.0,8493.186476912675
100,sell,497.83715281277296,-1.6975026945478922,8991.023629725449
103,buy,500.0244513480567,0.0,8490.999178377391
106,buy,498.1780364896095,0.0,7992.821141887782
107,sell,494.67049610853195,-1.957792442650785,8487.491637996314
108,buy,484.61274475097656,0.0,8002.878893245338
109,buy,485.02751261763336,0.0,7517.851380627705
112,buy,469.64577096156955,0.0,7048.205609666135
113,buy,472.1572665894413,0.0,6576.048343076694
114,buy,466.89607090661286,0.0,6109.152272170081
117,buy,435.81900512491103,0.0,5673.33326704517
119,buy,434.18984198689463,0.0,5239.143425058275
120,buy,437.0003795940149,0.0,4802.1430454642605
122,buy,444.0317900750971,0.0,4358.1112553891635
123,buy,450.50248018928767,0.0,3907.6087751998757
124,sell,457.69065266008494,-9.818532213146115,4365.299427859961
125,buy,457.9417671671864,0.0,3907.3576606927745
127,buy,457.17132815241814,0.0,3450.1863325403565
128,buy,447.0557443795109,0.0,3003.1305881608455
131,buy,462.27454765280487,0.0,2540.8560405080407
133,sell,475.6351168012619,-5.8384577276431076,3016.4911573093027
134,sell,469.56500318905233,-6.091591736541332,3486.056160498355
135,sell,472.20617770845723,-5.21336889200533,3958.2623382068123
136,sell,485.6704613586116,0.21826017146506302,4443.932799565424
138,sell,494.0876689338684,1.8679675029852367,4938.020468499292
139,buy,493.41710361361504,0.0,4444.603364885677
140,sell,489.15953157011626,4.154995491302633,4933.762896455793
141,sell,496.1643026874304,5.084542332981636,5429.927199143224
142,sell,498.8790293042469,6.850123697877759,5928.806228447471
143,sell,499.09361186146737,14.518551507046157,6427.899840308938
144,sell,498.12546553611753,14.725269309997513,6926.025305845055
145,sell,494.1892204675555,13.086679907845989,7420.214526312611
146,sell,496.2244781780243,11.754268336080193,7916.439004490636
147,sell,496.30315464259627,10.166575427967572,8412.742159133231
149,sell,496.92153839666605,8.511949340329295,8909.663697529897
150,buy,499.19699670553206,0.0,8410.466700824365
151,sell,520.4186548733711,13.834491103489915,8930.885355697736
152,sell,523.3867995229602,17.07416940797679,9454.272155220697
153,sell,519.8912943105331,12.46375058940121,9974.16344953123
154,sell,520.4577897882461,5.480289592029651,10494.621239319476
155,sell,529.9924584055316,6.16899979431672,11024.613697725008
