day,operate,price,investment,total_balance
0,buy,28.71797263145447,0.0,9971.282027368545
1,buy,29.033587884902957,0.0,9942.248439483641
2,buy,28.72575472140312,0.0,9913.522684762238
3,buy,28.487557995319367,0.0,9885.03512676692
4,buy,29.10859901547432,0.0,9855.926527751444
5,buy,29.37349617898464,0.0,9826.553031572459
6,buy,30.345880838871004,0.0,9796.207150733588
7,buy,31.854531251192093,0.0,9764.352619482395
8,buy,31.436904819488525,0.0,9732.915714662906
9,buy,31.346991013526914,0.0,9701.56872364938
10,buy,30.853508567810056,0.0,9670.71521508157
11,buy,30.699131972789765,0.0,9640.01608310878
12,buy,38.168211035728454,0.0,9601.84787207305
13,buy,39.12659271669388,0.0,9562.721279356358
14,buy,40.281746290564534,0.0,9522.439533065794
15,buy,37.980647990942,0.0,9484.458885074851
16,buy,39.90375651955605,0.0,9444.555128555296
18,sell,39.258908893346785,36.705015347590894,9483.814037448643
20,sell,37.51524651944637,29.213263852084065,9521.329283968089
22,sell,38.76937837541104,34.963828631888184,9560.0986623435
23,buy,39.464519608974456,0.0,9520.634142734525
24,sell,40.99024690960467,43.88824383030498,9561.62438964413
25,buy,42.945843531787396,0.0,9518.678546112344
26,sell,42.58610909968615,46.30078581606452,9561.26465521203
27,buy,42.60914392828941,0.0,9518.65551128374
29,buy,42.93617204012871,0.0,9475.719339243611
30,sell,42.904771017173886,46.066272655245704,9518.624110260786
31,buy,42.082978434860706,0.0,9476.541131825925
32,buy,40.50254695701599,0.0,9436.03858486891
33,buy,41.73402229452133,0.0,9394.304562574387
34,sell,40.97040754061937,35.01142958466729,9435.274970115006
35,buy,40.672001702666286,0.0,9394.60296841234
38,buy,42.149497259795666,0.0,9352.453471152545
39,sell,41.931945119023325,31.635731156628168,9394.385416271569
41,sell,42.00960776567459,33.63150096008109,9436.395024037243
42,buy,42.25214479565621,0.0,9394.142879241586
43,sell,43.753108795523644,39.57674207595625,9437.89598803711
44,buy,45.83468880784511,0.0,9392.061299229264
45,buy,45.34761177265644,0.0,9346.713687456608
46,sell,46.35259331882,50.2344319024397,9393.066280775427
47,buy,47.39532743930817,0.0,9345.670953336119
50,sell,44.244709596455095,44.123650257184735,9389.915662932573
52,sell,45.63130680447817,19.55317151690361,9435.546969737052
53,sell,45.414453885793684,16.070556448982604,9480.961423622846
54,sell,45.875497698783875,13.886566306907113,9526.83692132163
55,sell,46.74112215638161,23.06562586169906,9573.578043478012
56,buy,46.72606711548567,0.0,9526.851976362526
57,sell,46.50861332333088,16.55196748340703,9573.360589685857
58,sell,44.269612164020536,12.17572797706975,9617.630201849877
60,sell,44.679211711883546,4.036172159042949,9662.309413561761
61,sell,45.4128473635912,6.580051080163398,9707.722260925353
62,sell,44.66080538177491,4.016737542495245,9752.383066307128
63,buy,42.55038053429127,0.0,9709.832685772837
64,buy,42.38430369877815,0.0,9667.448382074059
65,sell,40.84751922607422,-2.9357694125638627,9708.295901300133
66,buy,43.74732264083624,0.0,9664.548578659296
70,buy,43.27867603057623,0.0,9621.26990262872
72,sell,45.63196583414078,12.66443535654307,9666.901868462859
73,sell,47.07281627202034,12.792426140530106,9713.97468473488
74,sell,47.112725682020184,15.835768365764183,9761.0874104169
77,sell,48.716066166877745,15.579234235245806,9809.803476583778
79,sell,49.269505779147146,16.608295312413034,9859.072982362926
81,sell,48.44585576748848,5.696923067570691,9907.518838130414
83,sell,46.11809924989939,1.6990695807877825,9953.636937380314
84,sell,45.43934120035172,-4.126960071034801,9999.076278580666
85,sell,45.03393150985241,-3.621395315490749,10044.110210090517
87,sell,45.32985089212656,6.532186840480349,10089.440060982644
88,sell,45.424751854240895,7.173523899486399,10134.864812836886
89,sell,43.745837807655334,-0.0033941121222293828,10178.610650644541
90,buy,43.80780619978905,0.0,10134.802844444752
91,sell,43.36016845703125,0.18829694881943088,10178.163012901783
92,buy,42.08291383630037,0.0,10136.080099065483
93,buy,40.868796450841785,0.0,10095.21130261464
94,buy,41.46334381341934,0.0,10053.747958801221
95,sell,42.07803633463383,-3.948542543460095,10095.825995135854
96,buy,41.77711235404015,0.0,10054.048882781814
97,buy,42.34079254961014,0.0,10011.708090232203
98,sell,42.96590986551577,2.098229301920946,10054.674000097719
99,buy,43.378587855458264,0.0,10011.29541224226
104,sell,45.68276514136791,11.779081129331788,10056.978177383628
105,sell,45.20657418966294,9.02780632716873,10102.18475157329
106,sell,45.74049732077122,9.486976823920628,10147.92524889406
107,buy,46.75759043598175,0.0,10101.167658458078
108,sell,46.905868011415,10.781743058909493,10148.073526469494
110,sell,46.08090369982034,6.22960768885898,10194.154430169314
112,sell,42.19521278071403,-9.757512336984743,10236.349642950028
117,buy,41.79431984853745,0.0,10194.555323101491
118,buy,40.33925835084915,0.0,10154.216064750643
119,buy,40.5124996304512,0.0,10113.703565120191
120,buy,41.17237390112877,0.0,10072.531191219063
121,buy,40.78313557386399,0.0,10031.7480556452
123,buy,43.48985498785973,0.0,9988.25820065734
124,buy,44.97883056069649,0.0,9943.279370096643
125,buy,45.714976698517795,0.0,9897.564393398125
126,buy,45.9090839394927,0.0,9851.655309458632
127,buy,46.518460033297536,0.0,9805.136849425335
132,sell,48.80915429019928,16.784181360250823,9853.946003715533
133,sell,49.39722079277038,22.454459532051764,9903.343224508304
134,sell,49.21291598558426,21.475881356363885,9952.556140493889
135,sell,50.31911407113075,22.21572210523234,10002.87525456502
137,sell,48.622312123537064,19.221613148099483,10051.497566688557
139,sell,48.14800450408458,10.710887671447015,10099.645571192641
141,sell,48.053508652448656,6.8358337765208415,10147.69907984509
