day,operate,price,investment,total_balance
7,buy,16.529781579971313,0.0,9983.470218420029
8,sell,16.29328093409538,-1.4307548150696265,9999.763499354123
10,buy,16.090492898225786,0.0,9983.673006455898
11,sell,15.943801474571227,-0.9116651962273573,9999.61680793047
13,buy,15.501332223415375,0.0,9984.115475707054
14,buy,15.644692778587341,0.0,9968.470782928467
15,buy,15.733371541500093,0.0,9952.737411386966
16,sell,15.81084811449051,1.9967051000145575,9968.548259501456
17,buy,15.207953833937646,0.0,9953.340305667518
18,sell,15.385088692903519,-1.65937477557334,9968.725394360421
19,buy,15.6626110881567,0.0,9953.062783272264
20,sell,16.09068194627762,2.2710351931564405,9969.153465218542
21,sell,16.05945315063,5.599039331590886,9985.212918369172
22,sell,15.939624124765395,1.7686261572194601,10001.152542493937
24,buy,15.81701180577278,0.0,9985.335530688164
25,sell,15.840770416259765,0.1502092226947268,10001.176301104424
29,buy,15.628723943233489,0.0,9985.547577161191
30,sell,15.603054425716401,-0.16424576702694452,10001.150631586906
31,buy,15.477693057060241,0.0,9985.672938529846
32,sell,15.662914155721666,1.1966970657615834,10001.335852685568
34,buy,15.821486277580261,0.0,9985.514366407988
35,sell,16.025555319786072,1.2898221989105136,10001.539921727774
36,buy,15.994306147098541,0.0,9985.545615580675
37,sell,16.162722206115724,1.052975086685673,10001.708337786791
38,buy,16.110099291801454,0.0,9985.59823849499
39,sell,15.907191907167434,-1.259504246117722,10001.505430402156
41,buy,15.3024145424366,0.0,9986.203015859719
42,sell,15.26051589012146,-0.2738041908284825,10001.46353174984
43,buy,15.149392461776733,0.0,9986.314139288063
44,sell,15.149466361999512,0.000487809811284448,10001.463605650062
47,buy,13.487340766191481,0.0,9987.976264883871
48,buy,14.634885174036025,0.0,9973.341379709835
49,sell,14.708707587718964,9.055653317435743,9988.050087297554
50,sell,14.81250786781311,1.2136937985151275,10002.862595165367
51,buy,15.006523585319519,0.0,9987.856071580047
52,sell,14.859125137329102,-0.9822291428949813,10002.715196717376
59,buy,14.144788793325423,0.0,9988.570407924051
60,buy,14.052310943603516,0.0,9974.518096980448
61,sell,14.06019385099411,-0.5980643724509401,9988.578290831441
62,sell,14.228407633304595,1.2531511038135492,10002.806698464747
64,buy,14.214630237817763,0.0,9988.59206822693
66,buy,14.306353540420533,0.0,9974.28571468651
68,buy,14.149956572055816,0.0,9960.135758114455
69,buy,14.061601763963699,0.0,9946.07415635049
70,sell,14.103732162714005,-0.7801685534437343,9960.177888513204
71,buy,14.155952167510986,0.0,9946.021936345693
72,buy,14.318603196144103,0.0,9931.703333149548
73,buy,14.219989957809448,0.0,9917.483343191738
74,sell,14.211838507652283,-0.6606507556325324,9931.69518169939
75,buy,14.172947098016738,0.0,9917.522234601372
76,buy,14.274275770187378,0.0,9903.247958831185
77,sell,14.83831774353981,4.8647581918619505,9918.086276574724
78,buy,14.79928814291954,0.0,9903.286988431804
79,sell,14.856864008903502,5.65555943262351,9918.143852440708
80,buy,14.713136434555054,0.0,9903.430716006153
81,buy,14.539458980560303,0.0,9888.891257025592
82,sell,14.667357684373854,3.612653608964464,9903.558614709966
83,buy,14.664861903190612,0.0,9888.893752806775
84,sell,14.452267456054688,0.9335006919290835,9903.346020262828
85,buy,14.571783900260925,0.0,9888.774236362568
86,buy,14.513805642127991,0.0,9874.26043072044
87,sell,14.676617894172667,3.211169190119185,9888.937048614613
88,buy,15.120716772079469,0.0,9873.816331842534
89,sell,15.29422897696495,7.911423581797719,9889.1105608195
90,sell,15.15575942516327,6.17533014751557,9904.266320244662
91,sell,15.27838745713234,3.2373132382182597,9919.544707701794
92,buy,15.622270375490189,0.0,9903.922437326304
93,buy,15.383235555887223,0.0,9888.539201770416
94,sell,15.194648237228392,3.2726659255498185,9903.733850007644
95,buy,15.136664350032808,0.0,9888.59718565761
96,sell,15.098756177425384,3.8467538414797877,9903.695941835036
97,buy,14.949931979179382,0.0,9888.746009855857
98,sell,15.092672480344772,2.9172492722968086,9903.838682336202
99,buy,15.100292446613311,0.0,9888.738389889588
100,sell,14.745194914340972,1.1900465671669889,9903.48358480393
101,sell,14.852219064235687,2.3316656599383667,9918.335803868165
102,buy,14.71797400712967,0.0,9903.617829861036
103,sell,14.89518327355385,-1.4915529595929538,9918.51301313459
104,buy,14.51077758669853,0.0,9904.002235547892
105,buy,14.78909659266472,0.0,9889.213138955227
106,buy,15.017255125045777,0.0,9874.195883830182
107,buy,14.82430592417717,0.0,9859.371577906004
108,sell,14.50227323770523,-7.1692341181223185,9873.87385114371
110,buy,14.46681986451149,0.0,9859.407031279197
111,sell,14.63974446773529,-4.833125550543856,9874.046775746932
112,buy,14.380584163665771,0.0,9859.666191583266
113,sell,15.327389810085297,1.2600230515917838,9874.993581393352
114,sell,15.45053422689438,3.348525253574272,9890.444115620247
115,sell,15.021083986759185,-0.524549177667686,9905.465199607006
116,buy,15.606576160192489,0.0,9889.858623446813
117,buy,15.267087103128432,0.0,9874.591536343685
118,sell,15.198741588592528,3.266533703823403,9889.790277932278
119,buy,14.898931803703308,0.0,9874.891346128574
120,buy,15.343681972026825,0.0,9859.547664156547
121,buy,15.482052111625672,0.0,9844.065612044922
122,sell,15.659809210300446,7.918470369604375,9859.725421255223
123,buy,15.806984781026841,0.0,9843.918436474196
124,sell,15.954069113731386,7.877239246949563,9859.872505587928
125,sell,15.819901049137115,5.344824452989986,9875.692406637065
126,sell,15.906952571868896,7.303186086614839,9891.599359208934
127,sell,15.713015228509903,8.614162446685686,9907.312374437444
128,sell,15.690588877201082,9.109537544693005,9923.002963314646
