day,operate,price,investment,total_balance
6,buy,105.52565564632415,0.0,9894.474344353675
8,sell,105.35838124573232,-0.15851538620377464,9999.832725599408
11,buy,99.48354317963123,0.0,9900.349182419777
12,buy,98.32087839603423,0.0,9802.028304023743
13,buy,98.41691835701465,0.0,9703.611385666729
14,buy,97.64394870400429,0.0,9605.967436962725
15,buy,97.5300931239128,0.0,9508.437343838812
16,buy,97.40386916637421,0.0,9411.033474672438
17,buy,99.37464359402657,0.0,9311.658831078412
18,buy,99.79714490354061,0.0,9211.86168617487
19,buy,98.08333562850952,0.0,9113.778350546361
20,buy,97.77900215148927,0.0,9015.999348394873
21,buy,99.00385063290597,0.0,8916.995497761967
22,buy,97.81514344930648,0.0,8819.18035431266
23,buy,98.32125869393349,0.0,8720.859095618727
24,buy,99.12626666545869,0.0,8621.732828953269
26,sell,101.2549580180645,1.7806109249996653,8722.987786971333
27,sell,101.75032842695714,3.488018096328597,8824.73811539829
28,sell,101.15714187204837,2.784301277442315,8925.895257270338
29,sell,101.76281837701798,4.218253898661494,9027.658075647356
30,sell,100.75039560198783,3.3018552273743915,9128.408471249344
31,buy,98.250435962677,0.0,9030.158035286668
33,buy,98.64472380638122,0.0,8931.513311480287
34,buy,98.5414023667574,0.0,8832.971909113528
35,buy,98.61840593338013,0.0,8734.353503180148
37,buy,99.08198410570623,0.0,8635.271519074442
38,buy,98.38840218544006,0.0,8536.883116889003
39,buy,96.1275914669037,0.0,8440.755525422099
40,buy,95.97614443558128,0.0,8344.779380986518
41,buy,99.0510905343294,0.0,8245.728290452189
44,sell,101.51353483200073,4.219201660877412,8347.241825284189
45,sell,101.53256856858731,2.171504617794127,8448.774393852776
46,sell,100.8623753041029,1.0673956670723281,8549.63676915688
47,sell,100.70149785280228,2.669324210392931,8650.338267009682
48,sell,101.77965315759182,4.091523658529813,8752.117920167273
49,sell,100.83922039985656,1.8538367500027007,8852.95714056713
50,sell,102.78680777549744,5.082714343477468,8955.743948342628
51,sell,102.75518290400505,4.509629218513192,9058.499131246634
52,sell,102.90317917346954,3.8102035263343033,9161.402310420102
53,sell,101.72142609715462,3.5327987102226834,9263.123736517256
54,sell,100.77991590261459,2.1645274210755554,9363.903652419871
55,sell,101.26012668013573,2.7589665339444,9465.163779100007
56,sell,101.57958960533142,3.0026683598512665,9566.743368705338
57,sell,101.26661498069764,2.204871949940694,9668.009983686035
61,buy,101.72530650019645,0.0,9566.284677185839
63,sell,99.89598067760468,1.5322725633079994,9666.180657863442
64,sell,101.63186616778373,5.726009168527987,9767.812524031226
65,sell,100.9609921592474,5.193840357915114,9868.773516190473
67,sell,100.02373434868383,0.9819617422761495,9968.797250539157
68,sell,98.96925670504571,-2.7093059632564707,10067.766507244203
71,buy,96.4680262517929,0.0,9971.298480992411
72,sell,96.08500269174576,-0.3970471615615033,10067.383483684156
73,buy,95.2018076658249,0.0,9972.181676018332
74,buy,94.85788848996162,0.0,9877.32378752837
75,buy,95.51418045520784,0.0,9781.809607073163
78,sell,99.29262130737304,4.296991561239691,9881.102228380536
79,sell,97.4880659866333,2.7727556859438396,9978.59029436717
81,buy,96.87901948928834,0.0,9881.711274877882
82,buy,95.98354803919793,0.0,9785.727726838684
83,sell,95.12809059832429,-0.40422255108455213,9880.855817437008
84,sell,95.30456791877747,-1.6251728999847659,9976.160385355786
85,buy,95.69252438664437,0.0,9880.467860969142
86,sell,96.26892268180846,0.2973162051625689,9976.736783650951
87,sell,96.96538127660752,1.3301529018298126,10073.70216492756
88,buy,97.20224092006683,0.0,9976.499924007492
91,buy,95.3505345261097,0.0,9881.149389481383
92,buy,95.22732637882233,0.0,9785.92206310256
93,buy,93.1727146160221,0.0,9692.749348486537
94,buy,93.76046202659607,0.0,9598.988886459942
95,buy,92.82585677623749,0.0,9506.163029683705
96,buy,92.09098434448242,0.0,9414.072045339222
97,buy,91.26556505799293,0.0,9322.80648028123
98,sell,91.18080379435824,-6.194751343912172,9413.987284075587
99,buy,91.36816145181656,0.0,9322.61912262377
100,buy,91.2232635128498,0.0,9231.39585911092
101,buy,89.56707347393036,0.0,9141.82878563699
103,buy,92.44978832960129,0.0,9049.378997307389
104,buy,92.92599688768387,0.0,8956.453000419706
105,buy,92.75171462535859,0.0,8863.701285794346
107,buy,92.01489086151123,0.0,8771.686394932834
108,buy,91.48393923044205,0.0,8680.202455702392
109,buy,91.55190932273865,0.0,8588.650546379653
111,sell,94.2665387248993,-1.136853407899421,8682.917085104553
112,sell,93.84231269359589,-1.4544288261509504,8776.759397798149
113,sell,94.51916307926179,1.4451102651549714,8871.27856087741
114,sell,94.2952206146717,0.5703455129348053,8965.573781492081
115,buy,94.31119465827942,0.0,8871.262586833802
117,sell,94.12352013587952,1.3979546267697032,8965.386106969681
118,buy,92.79821293115616,0.0,8872.587894038525
119,buy,92.15343168231058,0.0,8780.434462356214
120,buy,93.28977039456367,0.0,8687.14469196165
121,buy,92.37359975814819,0.0,8594.771092203502
122,buy,91.47538479566573,0.0,8503.295707407837
125,sell,104.132843331468,13.076045470358851,8607.428550739305
126,sell,103.76973083496094,13.700858334709789,8711.198281574267
127,sell,104.37880370616912,14.239798686563027,8815.577085280436
128,sell,102.29875773191452,12.141085280844637,8917.87584301235
129,sell,104.4006800687313,16.561450563770457,9022.276523081082
130,sell,103.58069215655327,12.039945172473693,9125.857215237635
131,sell,105.67281188964843,13.717167885076503,9231.530027127283
132,sell,106.10342337078846,14.395107194901902,9337.633450498071
133,sell,107.28408814072608,16.594267662824322,9444.917538638798
