Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,RSI,MACD,VWAP,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Open_yes,High_yes,Low_yes,Close_yes,Volume_yes,Prev_Close
2021-12-10,31.15,31.305,29.861,30.198,488825000.0,2021,12,10,31.0946002,31.6589001,31.39470005,26.84456004,46.1943600994746,1.1333198365472192,25.30515114212487,33.692147305432755,29.097252794567247,2020875000.0,-2.171446457216636,43.58150944872647,66.30888499189965,1.8256428571428565,31.734,32.205,30.428,30.49,488507000.0,30.49
2021-12-13,30.249,30.294,28.116,28.161,598344000.0,2021,12,13,30.9956002,31.5284001,31.38510005,27.03420004,40.42333728586864,0.9588509026206502,25.374461841002827,33.70174822326574,29.068451876734255,1532050000.0,-6.967569635309479,43.4622838398704,74.41251300342046,1.827857071428571,31.15,31.305,29.861,30.198,488825000.0,30.198
2021-12-14,27.699,28.678,27.25,28.337,667035000.0,2021,12,14,30.6204,31.006900100000003,31.27365005,27.18258004,37.80448458184775,0.648735915611276,25.421955442750058,33.97447854186392,28.57282155813608,933706000.0,-17.39738689090711,51.40481401242212,87.61231557298747,1.7872142142857137,30.249,30.294,28.116,28.161,598344000.0,28.161
2021-12-15,28.4,30.5,27.838,30.459,698297000.0,2021,12,15,29.8024,30.573000099999994,31.18925005,27.35468004,39.0209325630831,0.4124152173491069,25.476310322875555,34.14759501566839,28.23090508433161,1600741000.0,-14.746285984472182,50.8951039647204,97.9878644951564,1.783499928571428,27.699,28.678,27.25,28.337,667035000.0,28.337
2021-12-16,31.152,31.16,28.093,28.387,707366000.0,2021,12,16,29.529000000000003,30.475400099999995,31.202050050000004,27.55484004,43.375799195621646,0.3918401378861595,25.57171131509346,34.14460077379135,28.25949932620866,2299038000.0,-9.161998489028877,51.540610470767575,102.76649638331467,1.8359999285714284,28.4,30.5,27.838,30.459,698297000.0,30.459
2021-12-17,27.985,28.922,27.76,27.801,713758000.0,2021,12,17,29.1084,30.1015001,31.15835005,27.70858004,41.15777425173373,0.2059668974193371,25.62527536797067,34.24472111979782,28.07197898020217,1591672000.0,-5.654664392202564,47.72171200327282,106.4616614748426,1.9579285,31.152,31.16,28.093,28.387,707366000.0,28.387
2021-12-20,27.305,28.144,27.145,27.719,461847000.0,2021,12,20,28.629,29.812300100000005,30.96465005,27.84310002,32.9333230800616,0.0112460748607823,25.66625826396426,34.382913342335314,27.54638675766468,877914000.0,-16.83918454992441,47.73477151720563,117.0624151145369,1.9045713571428569,27.985,28.922,27.76,27.801,713758000.0,27.801
2021-12-21,28.374,29.12,27.401,29.075001,524385000.0,2021,12,21,28.5406,29.5805,30.70135005,27.98086002,34.228442154431065,-0.1479824450909177,25.690976576554423,34.27220815772952,27.130491942270485,416067000.0,-19.91893311609244,50.36518872567737,127.8167799319436,1.8679285,27.305,28.144,27.145,27.719,461847000.0,27.719
2021-12-22,28.891,29.555,28.449,29.4,395184000.0,2021,12,22,28.6882002,29.2453001,30.5573001,28.14846004,42.54580180327238,-0.1628767049380819,25.736619412143103,34.14743975993714,26.96716044006285,940452000.0,-16.05870405834537,49.85555448001057,137.69496839659078,1.8543570714285715,28.374,29.12,27.401,29.075001,524385000.0,29.075001
2021-12-23,29.755,30.059,29.431,29.64,343022000.0,2021,12,23,28.4764002,29.0027001,30.4400001,28.32304004,41.18597920149757,-0.1467640059016624,25.773481347794192,34.01989684840827,26.86010335159173,1335636000.0,-11.411728406798185,53.23651336130685,144.268506958404,1.829571357142857,28.891,29.555,28.449,29.4,395184000.0,29.4
