Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,Close_yes,Open_yes,High_yes,Low_yes,Relative_Performance,RSI,MACD,VWAP,SMA,Std_dev,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Prev_Close
2020-03-16,151.14,165.31,147.98,152.0099945,23692000.0,2020,3,16,172.5180024,180.6260012,189.874498825,196.25759985000002,175.83,168.72,176.32001,162.21001,-0.13547179377808116,36.27724760017257,-9.412282307924812,190.84259806761307,186.96049905,16.54521915078047,220.05093735156095,153.87006074843907,-37425600.0,-20.62876302670888,49.931389975000975,221.8033311489044,11.973573000000007,175.83
2020-03-17,155.75,163.7,149.25,157.89,22298000.0,2020,3,17,168.6940013,176.59400065,186.96049905,195.47539974,152.0099945,151.14,165.31,147.98,0.038681703261294276,39.32109410700294,-10.167067004567684,189.61246854218933,184.29499905,16.727827370032706,217.75065379006543,150.83934430993457,-15127600.0,-16.976073312879986,47.995435148869625,223.26002643712957,12.542859357142865,152.0099945
2020-03-18,148.46001,150.67999,139.8,148.48,22787500.0,2020,3,18,163.7519993,173.81000065,184.29499905,194.84119954000002,157.89,155.75,163.7,149.25,-0.05959845462030522,38.69811754443709,-11.393213795332713,188.100938744855,181.05349905,17.08690079030021,215.2273006306004,146.8796974693996,-37915100.0,-19.122697331742568,46.4929162572327,222.97437248233982,13.320001500000005,157.89
2020-03-19,146.92,157.25,141.47,152.25,19362800.0,2020,3,19,158.85799930000002,169.22900165000001,181.05349905,194.02699954,148.48,148.46001,150.67999,139.8,0.025390625,39.57317982655603,-11.923292177894098,187.01538710861152,178.09349905,16.6666128299627,211.4267247099254,144.7602733900746,-18552300.0,-13.000879824692987,42.16991920808507,218.32107934312438,13.779287214285718,148.48
2020-03-20,154.82001,158.25999,145.67,146.83,18692100.0,2020,3,20,157.2919989,165.75800064999999,178.09349905,193.29819953999998,152.25,146.92,157.25,141.47,-0.035599343185550025,33.3162226223705,-12.63508245280238,185.87409899112737,174.99449905,16.414965257176075,207.82442956435216,142.16456853564785,-37244400.0,-17.54440500182525,38.7177854495545,225.81518262550554,13.91571435714286,152.25
2020-03-23,141.33,143.35001,133.92999,135.74001,30344100.0,2020,3,23,151.4919989,162.00500065,174.99449905,192.39639953999998,146.83,154.82001,158.25999,145.67,-0.07552945583327653,32.254174275914266,-13.933434919436479,183.6645615644285,171.84200005000002,17.61502816170666,207.07205637341335,136.6119437265867,-67588500.0,-25.577746692908264,43.27883853557825,242.1027196946981,14.155715571428575,146.83
2020-03-24,144.84,155.25,143.58,154.53,24488300.0,2020,3,24,148.238002,158.46600165,171.84200005000002,191.24619974,135.74001,141.33,143.35001,133.92999,0.13842631955014584,36.84141157349904,-13.292960471136269,182.66391038711,170.14850055,17.567425940064755,205.2833524301295,135.0136486698705,-43100200.0,-18.781415007719477,44.8714980603216,248.04908423344472,14.923571285714287,135.74001
2020-03-25,159.32001,168.17999,153.58,161.78,20619600.0,2020,3,25,147.566002,155.65900065,170.14850055,190.46139974,154.53,144.84,155.25,143.58,0.04691645635151742,41.662249283058024,-12.061329943594643,182.07692660248668,168.87700005000002,17.183647452013087,203.2442949540262,134.50970514597384,-22480600.0,-11.048031562248982,48.03612293406665,246.62999360783192,15.348571285714286,154.53
2020-03-26,162.080002,169.53,161.78999,168.88,17062900.0,2020,3,26,150.22600200000002,154.54200065,168.87700005000002,189.79039974,161.78,159.32001,168.17999,153.58,0.043886759797255426,45.02250826265236,-10.392544431206318,181.77695909471524,168.32050032499998,16.983180007295616,202.28686033959121,134.35414031040875,-5417700.0,-7.632743295121356,49.047074373127224,239.70179466533946,15.40357057142857,161.78
2020-03-27,161.080002,167.10001,158.14999,161.56,14950700.0,2020,3,27,153.552002,155.42200044999998,168.32050032499998,189.24699967999996,168.88,162.080002,169.53,161.78999,-0.043344386546660285,46.80125691818438,-9.550589463594804,181.3821734368612,167.31050082500002,16.74078247898289,200.7920657829658,133.82893586703423,-20368400.0,-5.928778642407443,46.46983831569282,230.44976809233808,15.023571285714283,168.88
2020-03-30,161.039993,165.87,160.69,165.57001,15714500.0,2020,3,30,156.49800199999999,153.99500045,167.31050082500002,188.48219968,161.56,161.080002,167.10001,158.14999,0.024820562020301917,44.00900613478475,-8.462212671721488,181.0641550774512,165.972501325,15.671078420332254,197.3146581656645,134.6303444843355,-4653900.0,-8.20467586339927,47.3999024398363,222.6541184121967,14.573571285714282,161.56
2020-03-31,166.42999,168.19,160.53999,161.12,20613100.0,2020,3,31,162.464002,155.351002,165.972501325,187.77459987999998,165.57001,161.039993,165.87,160.69,-0.026876908444953274,45.68027481368638,-7.868046892655826,180.55151759045444,164.742001325,14.989429061990318,194.72085944898063,134.76314320101935,-25267000.0,-5.289040599046973,47.76195852832152,210.80238833297452,14.234285571428568,165.57001
2020-04-01,156.32001,158.070007,151.42,153.11,12595200.0,2020,4,1,163.782002,155.674002,164.742001325,186.90299987999998,161.12,166.42999,168.19,160.53999,-0.049714498510426974,47.361247245769476,-7.951842400309147,180.12719444180692,162.68300182500002,13.468104484594665,189.61921079418934,135.7467928558107,-37862200.0,-7.216864792586682,47.192014415417475,201.44179394853685,13.787143428571428,161.12
2020-04-02,152.53,158.35001,151.28999,157.39,14051100.0,2020,4,2,162.04800200000003,156.137002,162.68300182500002,185.81940007999998,153.11,156.32001,158.070007,151.42,0.027953758735549394,42.354892902953374,-7.585450363281893,179.74162469275797,161.204501325,12.228806365927532,185.66211405685505,136.74688859314494,-23811100.0,-9.774803114142394,46.77982519801726,197.09811989725935,13.13143,153.11
2020-04-03,155.56,157.72,150.60001,151.85001,11994700.0,2020,4,3,159.75000200000002,156.651002,161.204501325,184.80920027999997,157.39,152.53,158.35001,151.28999,-0.03519912319715346,49.92182148796127,-7.6538837204453785,179.34363019178375,159.579001825,11.097213529206346,181.7734288834127,137.38457476658732,-35805800.0,-4.6533011677211,44.42401174520187,188.7125912000325,11.650715,157.39
2020-04-06,160.020004,170.73,158.25,169.44,16479100.0,2020,4,6,157.808004,157.15300299999998,159.579001825,183.71580047999998,151.85001,155.56,157.72,150.60001,0.11583792454146025,55.06445761018287,-6.217085766992852,179.15321116387955,159.49450182500001,11.010726194588397,181.51595421417682,137.4730494358232,-19326700.0,4.196012892443597,47.057419123791284,179.72485699210912,11.967142857142857,151.85001
2020-04-07,177.75999,178.8,168.10001,168.59,15379000.0,2020,4,7,158.582002,160.523002,159.49450182500001,183.00460048000002,169.44,160.020004,170.73,158.25,-0.005016525023607166,59.53351844761895,-5.0883456522709025,178.96700983980674,158.794001325,9.847616049551059,178.48923342410214,139.09876922589788,-34705700.0,17.55854621033695,49.47862313322649,166.00213424229617,11.439285000000002,169.44
