Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,RSI,MACD,VWAP,SMA,Std_dev,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Open_yes,High_yes,Low_yes,Close_yes,Volume_yes,Prev_Close
2020-03-16,149.42,151.0,128.75999,129.61,26844400.0,2020,3,16,194.4599993,234.80099765,276.141997825,307.74159927,17.35766667617426,-37.21492391667476,284.3619182089343,276.141997825,56.50475877936236,389.1515153837247,163.13248026627525,-72198500.0,-45.608008338273734,59.10346218264739,516.1728195171703,22.46785710714286,174.97,178.28,161.38,170.2,21168500.0,170.2
2020-03-17,132.50999,134.96001,101.25,124.14,54492200.0,2020,3,17,174.9479993,218.83499865,265.597998325,303.66739907,15.517438203718214,-42.65722731852773,275.8102062944519,265.597998325,63.149951581461,391.897901487922,139.29809516207797,-99042900.0,-50.04425342209608,60.720384773025536,583.3602895362185,24.21285710714286,149.42,151.0,128.75999,129.61,26844400.0,129.61
2020-03-18,99.86,107.85,89.0,101.89,61943200.0,2020,3,18,153.5740004,203.18699865,254.86099832500003,299.49499887,14.710797409602549,-46.87137126791649,260.51255874257816,254.86099832500003,68.09624050628156,391.05347933756315,118.6685173124369,-153535100.0,-49.860312079350706,64.42340806246906,628.5020576780041,25.823571964285716,132.50999,134.96001,101.25,124.14,54492200.0,124.14
2020-03-19,98.8,103.57,90.35,97.71,40210600.0,2020,3,19,136.13600000000002,185.06399865,243.040498825,294.85799907,14.46215729304923,-51.41383309415647,244.1967310122764,243.040498825,73.1791019489041,389.3987027228082,96.68229492719178,-215478300.0,-51.455894449534725,60.044743451040276,698.9949430650232,26.81214410714286,99.86,107.85,89.0,101.89,61943200.0,101.89
2020-03-20,99.85,107.0,94.28,95.010002,41370700.0,2020,3,20,124.71,168.79799865,231.111998825,290.06659907,14.946249852972826,-54.72027659797237,235.02781567656012,231.111998825,76.54720089876241,384.2064006225248,78.01759702747518,-255688900.0,-48.40050253216857,57.24427124753733,749.0443691210666,26.459286964285717,98.8,103.57,90.35,97.71,40210600.0,97.71
2020-03-23,98.75,114.49,93.56,105.62,46140100.0,2020,3,23,109.6720004,152.06599985,219.343498925,285.33939911,9.793852434537854,-56.902586572779995,226.55649237295867,219.343498925,78.54923733350172,376.4419735920035,62.24502425799656,-297059600.0,-50.50446259831749,57.77211121194825,827.4370900512574,26.123574107142854,99.85,107.0,94.28,95.010002,41370700.0,95.010002
2020-03-24,123.68,127.96,116.13,127.68,43683100.0,2020,3,24,104.8740004,139.91099985,208.729499425,280.72499911,14.071605249676367,-57.11752945819589,218.91193043445668,208.729499425,78.87237645810401,366.47425234120806,50.98474650879197,-250919500.0,-49.80941677013146,56.689347430195994,912.1782568949284,26.235716035714287,98.75,114.49,93.56,105.62,46140100.0,105.62
2020-03-25,154.89999,174.77,141.0,158.73,77826000.0,2020,3,25,105.5820004,129.5780004,199.906498925,276.68019891,20.45989724856102,-54.87524790735995,213.76042057755674,199.906498925,77.49537597995922,354.89725088491844,44.91574696508155,-207236400.0,-41.48499913002977,60.33513399810337,903.173244207193,27.19571675,123.68,127.96,116.13,127.68,43683100.0,127.68
2020-03-26,172.28999,186.48,167.17999,180.55,63267300.0,2020,3,26,116.9500004,126.54300020000001,192.563498925,273.25039891,31.27486862424614,-50.016192585111185,208.73037214931398,192.563498925,73.82527072382699,340.214040372654,44.912957477346026,-129410400.0,-25.111285450523063,58.66801256957586,878.8679144000715,28.882858892857143,154.89999,174.77,141.0,158.73,77826000.0,158.73
2020-03-27,172.0,172.92,155.53999,162.0,47880200.0,2020,3,27,133.5180004,129.11400020000002,187.20299842499998,270.21439871,35.96099755896772,-43.89862852824834,206.78123389369622,187.20299842499998,70.36016010680108,327.92331863860215,46.482678211397825,-66143100.0,-18.63177225669102,60.7154784723566,840.7967235541887,29.830001035714286,172.28999,186.48,167.17999,180.55,63267300.0,180.55
2020-03-30,153.81,153.81,140.67999,152.28,51052500.0,2020,3,30,146.916,128.2940002,181.54749892499999,266.85839891,38.13580856376162,-40.08516804462931,204.55377026709445,181.54749892499999,67.40621123371204,316.3599213924241,46.7350764575759,-114023300.0,-16.942198372733724,59.250740000122235,801.1794988445663,28.90500246428572,172.0,172.92,155.53999,162.0,47880200.0,162.0
2020-03-31,155.0,160.64,149.0,149.14,29954000.0,2020,3,31,156.248,130.5610002,174.697999425,263.26399891,35.96763320034405,-37.41598768800898,201.9209816919489,174.697999425,62.67816185071486,300.0543231264297,49.34167572357029,-165075800.0,-20.84035884662177,60.834398980229295,766.3697701243076,28.797146035714285,153.81,153.81,140.67999,152.28,51052500.0,152.28
2020-04-01,138.91,144.38,130.0,130.7,41899700.0,2020,4,1,160.54,133.06100020000002,168.123999425,259.76379911,41.73905801058209,-35.14884082526643,200.4060270383973,168.123999425,57.67964116589498,283.48328175678995,52.76471709321004,-195029800.0,-17.894226126078635,60.83766271505937,740.9109942294484,26.485003571428567,155.0,160.64,149.0,149.14,29954000.0,149.14
