Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,RSI,MACD,VWAP,SMA,Std_dev,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Open_yes,High_yes,Low_yes,Close_yes,Volume_yes,Prev_Close
2020-03-16,79.0,82.18,73.58,74.27,20916000.0,2020,3,16,84.326,86.907,89.09600015,88.4987999,40.456890198968324,-1.4731404913975865,88.10108587705372,89.09600015,4.253656691439984,97.60331353287997,80.58868676712002,-57622500.0,-11.028337393270911,54.396732270034164,153.4240160989593,4.890000142857142,83.36,86.32,80.69,85.37,21867700.0,85.37
2020-03-17,75.71,77.71,69.99,73.019997,23205000.0,2020,3,17,82.126,85.465,88.107,88.1931999,34.420062695924756,-2.341679315179448,87.58635730971719,88.107,5.228887473500124,98.56477494700025,77.64922505299975,-78538500.0,-15.060079704670754,53.8184284694679,163.13465703890589,5.350000142857143,79.0,82.18,73.58,74.27,20916000.0,74.27
2020-03-18,70.0,71.39,64.69,71.029999,23712800.0,2020,3,18,79.2239994,84.00999970000001,87.07749985000001,87.87959984,34.078210175157665,-3.0951879854908384,87.00878671329319,87.07749985000001,6.050755756819549,99.1790113636391,74.97598833636091,-101743500.0,-16.91573485079156,55.029515131746486,171.86677785897353,5.687857285714285,75.71,77.71,69.99,73.019997,23205000.0,73.019997
2020-03-19,69.099998,74.85,65.33,71.059998,19739900.0,2020,3,19,76.4599992,81.9379996,85.9219998,87.51219982,34.79822449190314,-3.809017262965668,86.3865591602423,85.9219998,6.792259631746523,99.50651906349304,72.33748053650694,-125456300.0,-21.835328519348675,54.564145261324484,182.27610834390856,5.907857071428571,70.0,71.39,64.69,71.029999,23712800.0,71.029999
2020-03-20,73.0,73.0,66.81,68.82,18844500.0,2020,3,20,74.94999879999999,79.9829994,84.7634997,87.15559977999999,34.43806883365201,-4.322484528645774,85.90532409676516,84.7634997,7.260472681951873,99.28444506390375,70.24255433609625,-105716400.0,-12.326901388500582,48.97843869442045,180.34992144105496,6.292857071428571,69.099998,74.85,65.33,71.059998,19739900.0,71.059998
2020-03-23,67.38,67.75,62.55,64.5,19219000.0,2020,3,23,71.6399988,77.98299940000001,83.45649970000001,86.74159978,28.556010298122615,-4.854203913111434,85.40810368107459,83.45649970000001,7.669613289016189,98.79572627803239,68.11727312196763,-124560900.0,-17.718392294165646,47.900296967216484,182.21466065446904,6.3614285,73.0,73.0,66.81,68.82,18844500.0,68.82
2020-03-24,68.16,71.82,67.089996,67.49,18376300.0,2020,3,24,69.6859988,75.90599940000001,82.0244997,86.22739978,26.711083251002762,-5.5600899959479335,84.80542748859307,82.0244997,8.404893984346645,98.83428766869329,65.21471173130672,-143779900.0,-25.69652598175743,49.7391547312594,191.3817951009623,6.434999928571427,67.38,67.75,62.55,64.5,19219000.0,64.5
2020-03-25,67.92,70.68,65.55,67.91,20017300.0,2020,3,25,68.57999939999999,73.9019994,80.9399997,85.79599981999999,24.906908353616387,-5.811253280267721,84.34099538134672,80.9399997,8.822012859170497,98.584025418341,63.295973981659,-125403600.0,-21.52061878780735,49.4630589504195,197.41249431324056,6.651428499999997,68.16,71.82,67.089996,67.49,18376300.0,67.49
2020-03-26,68.82,74.31,68.76,73.83,15979400.0,2020,3,26,67.9559996,72.2079994,79.9149997,85.38379982000001,26.165475689436192,-5.9083042491191975,83.87455800612204,79.9149997,9.09510508767165,98.10520987534329,61.7247895246567,-105386300.0,-21.922235191517085,49.119145722080155,204.3389350771602,6.8521427857142845,67.92,70.68,65.55,67.91,20017300.0,67.91
2020-03-27,71.63,75.059998,70.71,72.67,12293300.0,2020,3,27,68.51,71.7299994,79.3354997,85.09639981999999,35.516907652827356,-5.444759518172418,83.65197937993817,79.3354997,9.095121834796428,97.52574336959286,61.14525603040714,-89406900.0,-15.609214140323447,48.65629065120524,206.7876388852223,7.069999928571428,68.82,74.31,68.76,73.83,15979400.0,73.83
2020-03-30,73.52,76.24,73.47,75.24,10671600.0,2020,3,30,69.28,70.4599994,78.6834997,84.76459982,37.23662833211622,-5.112070517935791,83.4679021685312,78.6834997,9.081491109834404,96.8464819196688,60.52051748033119,-101700200.0,-12.667631916679357,46.709302043819974,207.25829023227655,6.924285500000001,71.63,75.059998,70.71,72.67,12293300.0,72.67
2020-03-31,75.4,77.92,74.44,76.19,20474400.0,2020,3,31,71.428,70.55699940000001,78.01099969999999,84.48419982,37.62834659264531,-4.588145283927787,83.34989840070872,78.01099969999999,8.794970607389399,95.60094091477879,60.42105848522119,-91028600.0,-12.472670873690921,48.63091874953419,208.06775306766895,6.860714071428572,73.52,76.24,73.47,75.24,10671600.0,75.24
2020-04-01,72.12,73.99,71.43,73.42,12948000.0,2020,4,1,73.16799999999999,70.8739997,77.4419997,84.24799982,40.96787613549754,-4.049592519004946,83.15816111107425,77.4419997,8.507411582614385,94.45682286522876,60.42717653477123,-70554200.0,-9.124202441902346,49.69132310425836,206.1000139794321,6.8264283571428575,75.4,77.92,74.44,76.19,20474400.0,76.19
2020-04-02,72.78,75.5,71.46,75.13,8077800.0,2020,4,2,74.27,71.11299979999998,76.5254997,83.95659982000001,44.16460508948078,-3.8024689280368733,82.99598947746982,76.5254997,7.846565285746057,92.21863027149212,60.832369128507885,-83502200.0,-7.888481083233269,47.536196646649934,199.078912004429,6.609999642857142,72.12,73.99,71.43,73.42,12948000.0,73.42
2020-04-03,74.65,75.44,72.55,73.37,8062700.0,2020,4,3,74.53,71.52000000000001,75.7514997,83.71499982000002,37.01166854447834,-3.4291103433406533,82.91510727978047,75.7514997,7.113352528124126,89.97820475624825,61.52479464375175,-75424400.0,-12.175087891025528,45.448401341757695,200.67344278629443,6.347856785714286,72.78,75.5,71.46,75.13,8077800.0,75.13
2020-04-06,75.74,77.26,74.029999,75.73,10266500.0,2020,4,6,74.67,71.975,74.9789997,83.47699982,48.50398926223334,-3.237913613526345,82.81813821115814,74.9789997,6.425060373781585,87.82912044756317,62.128878952436835,-83487100.0,-8.428161087167767,42.9786096647874,198.60736161558023,5.7121425,74.65,75.44,72.55,73.37,8062700.0,73.37
2020-04-07,78.38,78.58,75.25,75.39,11591700.0,2020,4,7,74.768,73.09799999999998,74.5019997,83.32079981999999,54.34434664064551,-2.862954197135906,82.72761820711686,74.5019997,5.957990431274579,86.41798056254916,62.58601883745084,-73220600.0,-0.5910165872745179,42.36931063628255,192.46913992310482,5.438571071428571,75.74,77.26,74.029999,75.73,10266500.0,75.73
2020-04-08,76.44,78.98,74.78,78.56,12218500.0,2020,4,8,74.608,73.888,73.8949997,83.14819987999999,57.379826409596454,-2.5636788230734737,82.62332048665547,73.8949997,5.120372736843687,84.13574517368737,63.654254226312624,-84812300.0,10.106831883801851,39.612022479955655,180.03430021262426,5.081428428571428,78.38,78.58,75.25,75.39,11591700.0,75.39
2020-04-09,78.56,80.080002,78.56,79.75,9425900.0,2020,4,9,75.636,74.953,73.58049969999999,83.04399987999999,61.474911962968925,-2.047110608943953,82.56333959763292,73.58049969999999,4.576358662483288,82.73321702496656,64.42778237503342,-72593800.0,6.27468873517743,42.55544340794419,173.39390967412788,4.701428428571428,76.44,78.98,74.78,78.56,12218500.0,78.56
2020-04-13,80.66,81.33,78.66,80.3,9293500.0,2020,4,13,76.56,75.545,73.63749969999999,82.97499988,67.2779007271578,-1.5241342519029502,82.53166280231045,73.63749969999999,4.648825512286498,82.93515072457299,64.33984867542699,-63167900.0,11.578089942763688,49.56662632869991,162.3023523801651,4.367857142857142,78.56,80.080002,78.56,79.75,9425900.0,79.75
2020-04-14,80.62,82.85,80.29,82.13,11072700.0,2020,4,14,77.946,76.30799999999999,73.3839997,82.94539988000001,78.35606604450828,-1.0531512456525576,82.50716035625106,73.3839997,4.078648487376739,81.54129667475348,65.22670272524653,-53874400.0,23.59687228496959,45.438735013032115,142.15095999322347,4.110714285714286,80.66,81.33,78.66,80.3,9293500.0,80.3
2020-04-15,80.51,83.040001,79.62,81.82,8977300.0,2020,4,15,79.226,76.99699999999999,73.7769997,82.96759994,77.41573033707868,-0.5261628362466695,82.50229026855641,73.7769997,4.522985977520127,82.82297165504026,64.73102774495975,-42801700.0,20.894108732714535,44.02348172002272,126.5504932039075,3.770714285714285,80.62,82.85,80.29,82.13,11072700.0,82.13
2020-04-16,82.73,83.72,81.58,81.86,10326900.0,2020,4,16,80.512,77.56,74.21699985,82.95799994,76.15644979315535,-0.13201336635604832,82.49522141222229,74.21699985,4.860882738773528,83.93876532754705,64.49523437245294,-51779000.0,24.197338993787415,43.794047693930146,109.95128772833402,3.6485714999999987,80.51,83.040001,79.62,81.82,8977300.0,81.82
2020-04-17,84.0,84.79,82.5,83.45,10734800.0,2020,4,17,81.172,78.40400000000001,74.7584999,82.90799994000001,69.38676967648482,0.18148850739136435,82.48773999268803,74.7584999,5.085218360958818,84.92893662191764,64.58806317808236,-41452100.0,20.098248182438102,45.108926845174544,98.80051488109844,3.344285785714284,82.73,83.72,81.58,81.86,10326900.0,81.86
2020-04-20,83.54,85.33,82.63,83.99,9126300.0,2020,4,20,81.912,79.236,75.378,82.84439994,75.49668874172187,0.5518789952858896,82.49937832036838,75.378,5.358304523673691,86.09460904734738,64.66139095265262,-30717300.0,21.43172105076737,44.2510983975045,88.82319394705644,3.242857357142856,84.0,84.79,82.5,83.45,10734800.0,83.45
2020-04-21,82.51,82.97,80.019997,80.36,9627500.0,2020,4,21,82.65,80.298,76.1365,82.78059993999999,72.8937728937729,0.8788586767384601,82.51454964595125,76.1365,5.4539693657102735,87.04443873142054,65.22856126857945,-21591000.0,20.413203205937368,39.209519029226165,79.00434176110002,3.1807144999999997,83.54,85.33,82.63,83.99,9126300.0,83.99
2020-04-22,81.23,82.45,80.73,81.47,7033300.0,2020,4,22,82.29599999999999,80.761,76.92949999999999,82.54199994000001,59.56860945387793,0.8354512057769057,82.49166241199696,76.92949999999999,4.7849693118964,86.49943862379278,67.3595613762072,-31218500.0,11.217235288684765,42.42558963674945,72.80397175573076,3.215714714285713,82.51,82.97,80.019997,80.36,9627500.0,80.36
2020-04-23,82.18,83.83,81.96,82.040001,7869600.0,2020,4,23,82.226,81.369,77.6285,82.27639993999999,69.99503229011427,0.8804687005417833,82.48379498796369,77.6285,4.3332414936287655,86.29498298725753,68.96201701274248,-24185200.0,19.976384418930213,39.66943003502758,65.17709871229017,3.025000428571428,81.23,82.45,80.73,81.47,7033300.0,81.47
2020-04-24,82.87,83.67,82.35,83.59,6770700.0,2020,4,24,82.26200019999999,81.71700009999999,78.33500005,81.99719996,68.1937878781576,0.9511751514197755,82.48000381054227,78.33500005,3.7821736121053573,85.89934727421073,70.77065282578928,-16315600.0,20.48192468916774,44.25867554580639,55.43023322313035,2.9050004285714275,82.18,83.83,81.96,82.040001,7869600.0,82.040001
2020-04-27,84.029999,84.92,83.78,84.69,9209700.0,2020,4,27,82.2900002,82.1010001,78.82300004999999,81.71319996,77.20979765708199,1.1193789844276552,82.48810250109007,78.82300004999999,3.7999240050158285,86.42284806003164,71.22315203996834,-9544900.0,20.883021963585154,43.897497602448894,47.34018196888861,2.815000357142856,82.87,83.67,82.35,83.59,6770700.0,83.59
2020-04-28,85.7,85.97,82.37,82.76,8341000.0,2020,4,28,82.43000020000001,82.5400001,79.42400005,81.49999996,75.57077625570776,1.3261554463634297,82.50974031856005,79.42400005,3.725356113193213,86.87471227638643,71.97328782361357,-335200.0,20.786971399325456,46.8114102019796,42.745132858982366,2.632143214285713,84.029999,84.92,83.78,84.69,9209700.0,84.69
2020-04-29,83.72,84.75,82.14,83.76,8231700.0,2020,4,29,82.9100002,82.6030001,79.80000005000001,81.2741999,69.28309785452646,1.3190868003431575,82.51194797641409,79.80000005000001,3.659758436664584,87.11951692332917,72.48048317667084,-8676200.0,19.90840249078632,46.98276845598483,41.39735987703264,2.651428928571427,85.7,85.97,82.37,82.76,8341000.0,82.76
2020-04-30,82.97,83.26,81.23,82.2,15535800.0,2020,4,30,83.36800020000001,82.7970001,80.17850005,81.0771999,65.34828807556083,1.378288438927342,82.52271958173417,80.17850005,3.65820677038566,87.49491359077132,72.86208650922867,-444500.0,16.23979506898465,48.40980461443786,39.64454837677721,2.537857499999998,83.72,84.75,82.14,83.76,8231700.0,83.76
2020-05-01,81.95,84.23,80.5,82.84,12705300.0,2020,5,1,83.4,82.8310001,80.61750005,80.8383999,57.076834199884466,1.2845200538986887,82.51754708809477,80.61750005,3.3152103834567828,87.24792081691356,73.98707928308644,-15980300.0,8.702785273444048,39.21730931439713,39.75519371870103,2.610000214285713,82.97,83.26,81.23,82.2,15535800.0,82.2
2020-05-04,82.22,82.84,81.12,81.86,6833000.0,2020,5,4,83.25,82.7700001,81.00300005,80.61059990000001,57.298850574712674,1.2474705208546055,82.52171901454909,81.00300005,3.08371291989324,87.17042588978647,74.83557421021352,-3275000.0,7.712765342066613,39.78724682548562,42.31852660168195,2.685714499999999,81.95,84.23,80.5,82.84,12705300.0,82.84
2020-05-05,82.95,86.48,82.6,85.37,10927000.0,2020,5,5,82.684,82.55700010000001,81.42750005,80.3485999,49.1842900302115,1.1260502824769958,82.51714645880053,81.42750005,2.508345819197364,86.44419168839474,76.41080841160527,-10108000.0,-0.027203479825588982,37.948870678819006,46.92671585841448,2.6257145,82.22,82.84,81.12,81.86,6833000.0,81.86
2020-05-06,86.28,88.15,85.25,85.42,17042600.0,2020,5,6,83.206,83.0580001,81.90950004999999,80.1931999,58.98734177215192,1.29808798423268,82.54832685447741,81.90950004999999,2.2708622899800193,86.45122462996002,77.36777547003996,819000.0,9.062167594195596,38.88304853092467,49.31067896457798,2.7114287142857143,82.95,86.48,82.6,85.37,10927000.0,85.37
2020-05-07,86.52,86.84,83.56,84.22,11941800.0,2020,5,7,83.538,83.4530001,82.41100005000001,80.1179999,59.00809716599191,1.422070935930364,82.59645855656782,82.41100005000001,1.8175920921866917,86.0461842343734,78.77581586562663,17861600.0,11.441115111512664,39.901872938952806,50.53045705992639,2.765714428571429,86.28,88.15,85.25,85.42,17042600.0,85.42
2020-05-08,84.42,84.66,82.45,83.96,20188100.0,2020,5,8,83.942,83.671,82.69400005000001,80.0341999,51.98760970573049,1.4072761438310408,82.61530471046777,82.69400005000001,1.6158699578345468,85.92573996566911,79.46226013433092,5919800.0,5.24699230883069,41.515242307896436,53.58881934543284,2.790714428571429,86.52,86.84,83.56,84.22,11941800.0,84.22
2020-05-11,85.080002,88.46,83.98,87.9,19219800.0,2020,5,11,84.16600000000001,83.708,82.90450005,80.0049999,49.921424829753796,1.3589067067864846,82.64118498571206,82.90450005,1.480737605509179,85.86597526101835,79.94302483898164,-14268300.0,-1.7366510245385727,44.58269857010374,59.058894088859915,2.755714428571428,84.42,84.66,82.45,83.96,20188100.0,83.96
2020-05-12,90.0,92.23,88.47,90.46,23492300.0,2020,5,12,85.374,84.02900000000001,83.28450004999999,80.04879989999999,69.43298969072164,1.6198263021870787,82.7358088613939,83.28450004999999,1.7311798913946082,86.74685983278921,79.82214026721077,4951500.0,14.037330964902338,41.21708875523111,58.41690392851204,2.793571357142857,85.080002,88.46,83.98,87.9,19219800.0,87.9
2020-05-13,90.74,92.24,87.73,88.87,23562600.0,2020,5,13,86.392,84.799,83.70100005,80.08419989999999,71.5587529976019,2.0100074518349658,82.90203315446092,83.70100005,2.3354045820800735,88.37180921416015,79.03019088583986,28443800.0,23.651753897261287,48.12575690751527,58.49407478933423,2.953571357142857,90.0,92.23,88.47,90.46,23492300.0,90.46
2020-05-14,87.62,90.48,87.43,89.94,13379500.0,2020,5,14,87.082,85.31,84.05350005,80.11019990000001,65.61499614151789,2.16596125908805,83.0281262544185,84.05350005,2.5579952159641195,89.16949048192824,78.93750961807176,4881200.0,19.333333777777785,44.62069068093542,58.695054579690556,3.107142785714285,90.74,92.24,87.73,88.87,23562600.0,88.87
2020-05-15,90.010002,91.15,89.42,90.71,14071200.0,2020,5,15,88.226,86.084,84.45750005,80.0739999,64.84338475923329,2.3488200965759347,83.11006665048751,84.45750005,2.818160749262676,90.09382154852534,78.82117855147465,18260700.0,15.160284951024053,43.00979519145146,59.57713731262555,3.2085714285714277,87.62,90.48,87.43,89.94,13379500.0,89.94
