Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,RSI,MACD,VWAP,SMA,Std_dev,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Open_yes,High_yes,Low_yes,Close_yes,Volume_yes,Prev_Close
2020-03-16,78.34,80.55,74.84,76.53,6787700.0,2020,3,16,82.66600000000001,86.752,91.422,85.91759997999999,40.33110250088058,-1.2629685309137102,88.52000365956619,91.422,6.565814656633526,104.55362931326705,78.29037068673294,29231400.0,-16.45039719686349,44.886283106284836,162.20023188517,5.119285857142857,80.15,85.52,76.61,85.39,7401700.0,85.39
2020-03-17,77.6,80.4,75.45,78.35,7609100.0,2020,3,17,82.022,85.076,90.4245,85.87639998,35.865309318715745,-1.974951272265045,88.19740498730765,90.4245,7.2379725825167105,104.90044516503342,75.94855483496657,22443700.0,-20.64767112720796,40.80582299972831,182.1351720556216,5.690714428571428,78.34,80.55,74.84,76.53,6787700.0,76.53
2020-03-18,74.6,76.099998,63.5,74.32,11114200.0,2020,3,18,80.696,83.974,89.348,85.87999998,38.1835032437442,-2.365080755976038,87.90908790928061,89.348,7.357726765645432,104.06345353129086,74.63254646870914,30052800.0,-18.519417026227732,38.968445656105686,200.0674579475277,5.885714428571428,77.6,80.4,75.45,78.35,7609100.0,78.35
2020-03-19,74.77,81.99,73.61,79.45,8906200.0,2020,3,19,78.27000000000001,82.025,88.0395,85.79399998,37.25135623869801,-2.9652667531174046,87.35177751689014,88.0395,7.5951504437475315,103.22980088749506,72.84919911250495,18938600.0,-18.172226294381034,44.09033254347125,214.10700547578182,6.768571571428571,74.6,76.099998,63.5,74.32,11114200.0,74.32
2020-03-20,80.0,82.0,73.16,74.55,6836600.0,2020,3,20,78.808,80.984,87.037,85.80459998,42.39454622922881,-2.992474964517399,87.10035584751391,87.037,7.321116610261922,101.67923322052386,72.39476677947616,27844800.0,-8.563090992894129,48.510765777605855,219.13380448713653,7.098571571428571,74.77,81.99,73.61,79.45,8906200.0,79.45
2020-03-23,74.98,76.66,70.83,75.7,8328800.0,2020,3,23,76.63999999999999,79.653,85.836,85.70719997999998,37.0185646993627,-3.3705728513462816,86.80112819893418,85.836,7.2997594769316185,100.43551895386324,71.23648104613676,21008200.0,-10.939907339370043,45.41602377858198,226.67382800481369,7.417143,80.0,82.0,73.16,74.55,6836600.0,74.55
2020-03-24,78.5,79.71,75.83,78.65,5929100.0,2020,3,24,76.474,79.24799999999999,84.80250000000001,85.62499998000001,40.15271574701052,-3.536654411097146,86.48778503342055,84.80250000000001,7.192299152931798,99.1870983058636,70.41790169413642,29337000.0,-16.51358560058199,47.14887012727,233.41662994748754,7.465714428571428,74.98,76.66,70.83,75.7,8328800.0,75.7
2020-03-25,77.77,85.47,77.75,79.17,6252700.0,2020,3,25,76.53399999999999,78.61500000000001,84.006,85.61799998000001,38.83981154299177,-3.391143901943593,86.33339731758593,84.006,6.92979714140702,97.86559428281404,70.14640571718596,35266100.0,-13.70983233192549,50.79853664039761,236.93827962019122,7.4242858571428565,78.5,79.71,75.83,78.65,5929100.0,78.65
2020-03-26,80.0,84.99,79.73,84.63,4821300.0,2020,3,26,77.504,77.887,83.28200000000001,85.61339998,41.71189331679331,-3.197012945746991,86.18762062350226,83.28200000000001,6.618619350382934,96.51923870076588,70.04476129923414,41518800.0,-7.184230060085387,50.13079129053081,236.9888098772994,7.645714428571428,77.77,85.47,77.75,79.17,6252700.0,79.17
2020-03-27,82.54,83.9,81.019997,81.72,4309600.0,2020,3,27,78.53999999999999,78.674,82.95150000000001,85.70999998,47.62325239146431,-2.5729272912254686,86.16355675344468,82.95150000000001,6.360317167695685,95.67213433539138,70.23086566460864,46340100.0,-3.03449542456198,47.841725736179214,230.7179608448677,7.744285857142856,80.0,84.99,79.73,84.63,4821300.0,84.63
