Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,Close_yes,Open_yes,High_yes,Low_yes,Relative_Performance,RSI,MACD,VWAP,SMA,Std_dev,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Prev_Close
2020-03-16,60.4875,64.77,60.0,60.5525,322423600.0,2020,3,16,67.65699980000001,70.64899989999999,73.15837465000001,76.451699874,69.4925,66.2225,69.98,63.2375,-0.12864697629240573,40.05291581273229,-3.339646503669016,74.11807440434778,72.12412465,5.509157515065562,83.14243968013112,61.10580961986888,-1677507600.0,-14.811153127593316,50.45336922679658,191.889829381593,5.23857157142857,69.4925
2020-03-17,61.8775,64.4025,59.6,63.215,324056000.0,2020,3,17,66.4589998,69.23399989999999,72.12412465,76.16099983400001,60.5525,60.4875,64.77,60.0,0.04397010858346073,41.59307021870036,-3.5425528164053617,73.74657905457342,71.29737465,5.545096126145883,82.38756690229177,60.20718239770823,-1353451600.0,-13.370297463520103,49.550119205813765,187.2492193693081,5.378392999999998,60.5525
2020-03-18,59.9425,62.5,59.28,61.6675,300233600.0,2020,3,18,64.8349998,68.3224999,71.29737465,75.938149834,63.215,61.8775,64.4025,59.6,-0.02447994937910314,43.998927397114926,-3.784601319929223,73.37693842605552,70.33549965,5.45863719502845,81.2527740400569,59.4182252599431,-1653685200.0,-12.111424785051145,46.08397399854732,177.82699429834324,5.3078572857142845,63.215
2020-03-19,61.8475,63.21,60.6525,61.195,271857200.0,2020,3,19,63.3969998,66.9207499,70.33549965,75.67249983399999,61.6675,59.9425,62.5,59.28,-0.0076620586208293595,43.66128482394305,-3.9688034087877497,73.04848523522489,69.39149979999999,5.316339715280002,80.02417923056,58.75882036943999,-1925542400.0,-8.95841349601075,44.10188215531819,167.84018603056765,5.0969643571428564,61.6675
2020-03-20,61.795,62.9575,57.0,57.31,401693200.0,2020,3,20,63.2245,65.7172499,69.39149979999999,75.40444983399999,61.195,61.8475,63.21,60.6525,-0.063485578887164,33.86071604470038,-4.3778072857135015,72.44549890519265,68.34387480000001,5.5361183506397085,79.41611150127943,57.271638098720594,-2327235600.0,-17.643502131823002,42.371434065418114,174.8138660910099,5.021071499999999,61.195
2020-03-23,57.02,57.125,53.1525,56.092499,336752800.0,2020,3,23,60.788,64.2224999,68.34387480000001,75.034699834,57.31,61.795,62.9575,57.0,-0.021244128424358855,34.60243698625365,-4.745484963809588,71.93660300086141,67.42124974999999,5.968959342617105,79.3591684352342,55.48333106476578,-2663988400.0,-27.00189511102043,45.223703798523616,192.91535877104323,4.993035785714285,57.31
2020-03-24,59.09,61.9225,58.575,61.72,287531200.0,2020,3,24,59.895999800000006,63.1774998,67.42124974999999,74.60839981400001,56.092499,57.02,57.125,53.1525,0.10032537505594119,37.304546377851175,-4.530554461305854,71.67216560187006,66.9062499,5.99557868931237,78.89740727862474,54.915092521375264,-2376457200.0,-19.286826538706546,48.74848402289122,198.62094262667839,5.158035857142857,56.092499
2020-03-25,62.6875,64.5625,61.075001,61.38,303602000.0,2020,3,25,59.596999800000006,62.2159998,66.9062499,74.291149814,61.72,59.09,61.9225,58.575,-0.00550874918988975,38.79644596415271,-4.337653874315109,71.39836594372696,66.31712490000001,5.926966561963323,78.17105802392666,54.463191776073366,-2680059200.0,-14.169554133604775,51.15106252923371,199.87574697863138,5.2048215,61.72
2020-03-26,61.63,64.67,61.59,64.61,252087200.0,2020,3,26,59.5394998,61.4682498,66.31712490000001,73.933949814,61.38,62.6875,64.5625,61.075001,0.05262300423590749,43.06569393366686,-3.8794251651421234,71.25165959269611,66.1286249,5.917849434469619,77.96432376893924,54.292926031060766,-2427972000.0,-10.971529856331944,48.122481762511356,198.60518582592383,5.2310715,61.38
2020-03-27,63.1875,63.9675,61.7625,61.935,204216800.0,2020,3,27,60.2224998,61.7234999,66.1286249,73.662749814,64.61,61.63,64.67,61.59,-0.04140225971211886,45.578427478264764,-3.689594408210098,71.09135463769567,65.8083749,5.964998810477647,77.7383725209553,53.87837727904471,-2632188800.0,-7.984189608563559,44.351418694194486,195.47620124006292,4.969642928571429,64.61
2020-03-30,62.685,63.88,62.35,63.7025,167976400.0,2020,3,30,61.147499800000006,60.96774989999999,65.8083749,73.34474981400001,61.935,63.1875,63.9675,61.7625,0.028537983369661735,42.22403405030542,-3.3578227962752223,70.98824073273124,65.2583749,5.597566450422403,76.45350780084482,54.0632419991552,-2464212400.0,-11.632368810317606,44.92306467141093,194.99337215069394,4.746607214285715,61.935
2020-03-31,63.9,65.6225,63.0,63.5725,197002000.0,2020,3,31,62.669500000000006,61.28274990000001,65.2583749,73.042599814,63.7025,62.685,63.88,62.35,-0.002040736234841689,44.34517489020544,-3.0699923561977442,70.86882362027524,64.8204999,5.352431102740011,75.52536210548003,54.115637694519975,-2661214400.0,-7.1265503823674,45.475990480541945,191.11040566063636,4.693214357142858,63.7025
2020-04-01,61.625,62.18,59.7825,60.2275,176218400.0,2020,4,1,63.04,61.318499900000006,64.8204999,72.72039981399999,63.5725,63.9,65.6225,63.0,-0.052617090723190096,47.88561655327904,-3.07633611561058,70.7177191861035,64.0476249,4.787227666174771,73.62208023234955,54.47316956765046,-2837432800.0,-8.493314572048458,43.31670256129788,187.66670027227283,4.4741072142857155,63.5725
2020-04-02,60.084999,61.2875,59.225,61.2325,165934000.0,2020,4,2,62.8095,61.1744999,64.0476249,72.342099814,60.2275,61.625,62.18,59.7825,0.01668672948403982,38.790881324962335,-2.9660773958843265,70.59256523574065,63.447749900000005,4.303275015007652,72.0542999300153,54.8411998699847,-2671498800.0,-15.309761789441243,46.5897582669191,191.61596903608145,4.055535714285715,60.2275
2020-04-03,60.7,61.425,59.7425,60.3525,129880000.0,2020,4,3,62.134,61.17824989999999,63.447749900000005,71.978249814,61.2325,60.084999,61.2875,59.225,-0.014371453068223627,49.652596862769016,-2.9160903374562395,70.48788985551938,62.8524999,3.81636203947102,70.48522397894203,55.21977582105796,-2801378800.0,-6.8310614182876375,48.4658191657732,188.02340152076292,3.4976785714285716,61.2325
