Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,RSI,MACD,VWAP,SMA,Std_dev,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Open_yes,High_yes,Low_yes,Close_yes,Volume_yes,Prev_Close
2020-03-16,90.0,105.69,85.5,99.89,5165900.0,2020,3,16,107.71199999999999,112.3429999,117.02700010000001,119.02480019999999,35.46176562721588,-3.935149152875468,116.85255841443906,117.02700010000001,7.6021841118264195,132.23136832365284,101.82263187634717,5728700.0,-21.856558493308274,51.27099235346147,174.57726923426787,6.294285928571429,101.11,105.32,97.36,105.32,5971400.0,105.32
2020-03-17,100.72,110.85,100.72,108.93,5104000.0,2020,3,17,105.276,110.62899999999999,115.7340001,118.7382002,33.683431469924,-4.597537176293287,116.12017203939047,115.7340001,8.21494122509652,132.16388255019305,99.30411764980695,562800.0,-19.23334875227556,54.52802909837964,184.464776983312,7.453571642857143,90.0,105.69,85.5,99.89,5165900.0,99.89
2020-03-18,102.65,105.99,98.86,102.46,4560200.0,2020,3,18,104.36999999999998,110.251,114.86950010000001,118.6102002,42.065590903612566,-4.342968964711332,115.82599387231633,114.86950010000001,7.959142197108328,130.78778449421668,98.95121570578335,5666800.0,-11.074687399450147,63.107998677026735,187.02913526536142,8.06214307142857,100.72,110.85,100.72,108.93,5104000.0,108.93
2020-03-19,101.86,102.64,97.92,99.85,4052100.0,2020,3,19,102.86800000000001,108.468,113.7310001,118.34080020000002,42.53811159502839,-4.610153768005091,115.35463317018495,113.7310001,8.02739728192742,129.78579466385486,97.67620553614516,1106600.0,-13.255207988145635,57.03124851481125,188.759027904751,8.228571642857142,102.65,105.99,98.86,102.46,4560200.0,102.46
2020-03-20,100.099998,100.55,96.61,98.31,6880200.0,2020,3,20,103.28999999999999,106.68199999999999,112.52099995,118.01760015999999,42.652185375494376,-4.975154354426081,114.88353702533931,112.52099995,8.211870006219856,128.9447399624397,96.0972599375603,-2945500.0,-8.272074884277528,52.90053884774054,177.61115446091546,8.065000214285714,101.86,102.64,97.92,99.85,4052100.0,99.85
2020-03-23,98.69,99.5,87.080002,87.87,6777400.0,2020,3,23,101.888,104.8,111.20849995,117.66220012,36.60944258382608,-5.327275561970424,114.07044902870392,111.20849995,8.283856346301443,127.77621264260289,94.64078725739712,-9825700.0,-15.073329302734138,50.5431816799788,178.39514550353408,7.890000214285713,100.099998,100.55,96.61,98.31,6880200.0,98.31
2020-03-24,91.19,93.57,90.0,92.07,4782900.0,2020,3,24,99.48400000000001,102.38,109.40249994999999,117.09700011999999,33.66219415943175,-6.375264820736277,112.8626446050275,109.40249994999999,9.233546845876777,127.86959364175354,90.93540625824645,-16603100.0,-16.788574277502576,55.79554131138064,180.59481294887976,8.300714214285714,98.69,99.5,87.080002,87.87,6777400.0,87.87
2020-03-25,91.86,93.7,85.34,90.94,6434400.0,2020,3,25,96.112,100.241,107.90849995,116.61440011999998,30.575440528634346,-6.788643700729608,112.20752272046442,107.90849995,9.509674953648718,126.92784985729745,88.88915004270257,-11820200.0,-23.65214362805422,56.08836377740306,188.3236588427025,8.14785707142857,91.19,93.57,90.0,92.07,4782900.0,92.07
2020-03-26,90.9,98.22,90.75,97.68,5056600.0,2020,3,26,93.808,98.338,106.40899995,116.08000012000001,31.19820199466217,-7.125295031770207,111.34271970553834,106.40899995,9.710669549136535,125.83033904827306,86.98766085172693,-18254600.0,-22.1941977485851,57.12483948822903,194.73139688126437,8.496428499999999,91.86,93.7,85.34,90.94,6434400.0,90.94
2020-03-27,95.3,98.35,93.57,95.3,4126100.0,2020,3,27,93.374,98.33200000000001,105.61199995,115.67220012,37.4272786037492,-6.7701894360696,110.91963545256425,105.61199995,9.74176493563997,125.09552982127994,86.12847007872006,-13198000.0,-15.797621244869179,57.50366314980715,195.67008289282265,8.767142714285713,90.9,98.22,90.75,97.68,5056600.0,97.68
