Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,Close_yes,Open_yes,High_yes,Low_yes,Relative_Performance,RSI,MACD,VWAP,SMA,Std_dev,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Prev_Close
2020-03-16,67.52863,72.60497,64.045799,66.71756,20808354.0,2020,3,16,74.7003814,76.2099227,76.66030465000001,81.024427054,73.23473,72.72901,73.69275,68.95038,-0.08899015535388732,36.93512380368997,-2.4589791533155676,79.48209196121955,76.05295765,3.132922169548715,82.31880198909742,69.78711331090257,-234537893.0,-9.342044932557558,45.241185356644756,188.27709835383268,4.267993357142861,73.23473
2020-03-17,68.36832,72.58588,68.11069,71.068703,24745795.0,2020,3,17,72.9751914,75.11736570000001,76.05295765,80.602289854,66.71756,67.52863,72.60497,64.045799,0.0652173580688502,43.77280711469504,-2.5381332036562156,79.18951721029313,75.6722328,3.2566887967342146,82.18561039346844,69.15885520653157,-209792098.0,-8.309664576237315,48.5877036404978,172.01379621870245,4.560386928571432,66.71756
2020-03-18,68.17748,71.24046,65.67748,68.34924,18558508.0,2020,3,18,71.53626,74.673664,75.6722328,80.282251714,71.068703,68.36832,72.58588,68.11069,-0.03826526846845657,42.80616718770565,-2.7881611097218837,78.9139886064678,75.1774808,3.5808674513340746,82.33921570266814,68.01574589733185,-228350606.0,-10.276843492165563,48.253421247451115,162.92413023782805,4.702153928571431,71.068703
2020-03-19,68.082062,69.5229,65.75381,67.49046,19268738.0,2020,3,19,70.082062,73.59160299999999,75.1774808,79.900381514,68.34924,68.17748,71.24046,65.67748,-0.012564587404336858,43.40647066135837,-3.0207846702038523,78.6202747390385,74.61641230000001,3.865722031384497,82.34785636276901,66.884968237231,-247619344.0,-6.706257601660626,42.80130772281285,137.89142117310826,4.705562500000002,68.34924
2020-03-20,66.3645,69.17939,65.36259,68.091606,23075912.0,2020,3,20,69.3721386,72.556298,74.61641230000001,79.547900714,67.49046,68.082062,69.5229,65.75381,0.008907125540409622,37.49688191881533,-3.120660033314195,78.30576619675385,74.09255759999999,4.009176145251395,82.11090989050278,66.0742053094972,-224543432.0,-13.299047647736437,39.764902468029405,139.4042786252665,4.638087214285717,67.49046
2020-03-23,67.051529,68.33015,62.26145,63.35878,18375003.0,2020,3,23,68.34351380000001,71.5219476,74.09255759999999,79.21889323399999,68.091606,66.3645,69.17939,65.36259,-0.06950674654376632,35.1111188904173,-3.5408942575936493,77.95849254533738,73.3802481,4.577551736648531,82.53535157329706,64.22514462670294,-242918435.0,-15.431914415482172,42.16247288701907,143.6400206294653,4.765541500000002,68.091606
2020-03-24,65.83015,66.55534,64.11259,65.88741,19901939.0,2020,3,24,67.6717578,70.32347460000001,73.3802481,78.780343634,63.35878,67.051529,68.33015,62.26145,0.039909701544126985,33.25312955127339,-3.6280714503186573,77.66218760984654,72.8449431,4.8024783077211115,82.44989971544221,63.239986484557775,-223016496.0,-19.212468564728933,42.47802242477773,153.2609163811115,4.7253279285714305,63.35878
2020-03-25,65.27672,67.15649,63.69275,65.095421,18311494.0,2020,3,25,66.6354992,69.0858796,72.8449431,78.389504034,65.88741,65.83015,66.55534,64.11259,-0.012020338938804831,33.70731856568251,-3.7182057357833287,77.3846350965467,72.28578265,5.027418710383544,82.34062007076709,62.230945229232915,-241327990.0,-17.467924047747818,40.645699076366846,163.88258573897306,4.83437935714286,65.88741
2020-03-26,65.019081,70.78244,64.98092,70.16222,18052848.0,2020,3,26,65.9847354,68.03339869999999,72.28578265,77.983206454,65.095421,65.27672,67.15649,63.69275,0.0778364886832823,40.51216023953027,-3.3422619567510026,77.23072360558506,72.06870315,5.020333610834925,82.10937037166985,62.028035928330155,-223275142.0,-11.43322291475435,38.837701838490375,169.69189490027537,5.031352214285716,65.095421
2020-03-27,68.51145,70.066795,67.98664,68.44466,12467218.0,2020,3,27,66.5190874,67.94561300000001,72.06870315,77.670229454,70.16222,65.019081,70.78244,64.98092,-0.02447984114527746,41.83051619944745,-3.1466439879165478,77.10329646605054,71.83826435,5.078194824695822,81.99465399939164,61.68187470060836,-235742360.0,-10.28353783867014,41.444471066179446,172.36189394163634,4.831652928571431,70.16222
