Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,Close_yes,Open_yes,High_yes,Low_yes,Relative_Performance,RSI,MACD,VWAP,SMA,Std_dev,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Prev_Close
2020-03-16,157.10001,161.92,147.63,149.0099945,9341300.0,2020,3,16,184.446,192.8490004,201.9600006,207.14080067999998,177.13,178.25999,179.47,168.2,-0.15875348896290853,26.79661471334724,-10.623969696069025,201.3578777850051,198.556000525,17.464250228597898,233.4845009821958,163.6275000678042,-22294500.0,-31.863281119255245,55.28923387140014,204.1644829103741,12.309287428571428,177.13
2020-03-17,148.020004,149.48,135.0,147.62,13708200.0,2020,3,17,176.8759989,187.49499985,198.556000525,206.10520077,149.0099945,157.10001,161.92,147.63,-0.009328196438528114,26.91739260741049,-12.863318459523356,198.1861816693075,195.12950102500002,20.31995440351927,235.76940983203855,154.4895922179615,-36002700.0,-35.758237042869844,58.52194832677603,225.6226642655089,13.000001714285714,149.0099945
2020-03-18,137.5,141.71001,124.23,137.3,12627600.0,2020,3,18,166.42799889999998,182.30600085,195.12950102500002,205.05600073000002,147.62,148.020004,149.48,135.0,-0.06990922639208774,26.67691993691156,-15.294451325938866,195.0465583293329,191.21300102499998,23.465889777378482,238.14478057975694,144.28122147024303,-48630300.0,-34.80276659254373,55.27466506422045,246.8606219060636,14.015714571428573,147.62
2020-03-19,135.2,154.84,128.21001,149.5,12773400.0,2020,3,19,156.2379989,175.33400045000002,191.21300102499998,203.75540073,137.3,137.5,141.71001,124.23,0.08885651857246901,34.26337015354781,-16.051669938361982,192.78858950719948,187.934000925,24.513815185139606,236.9616312952792,138.90637055472078,-35856900.0,-20.696858084976494,47.62174729768576,249.11778280126106,15.047142428571428,137.3
2020-03-20,153.59,161.53999,147.77,148.49001,12000000.0,2020,3,20,152.11199889999997,170.45199945000002,187.934000925,202.69280073,149.5,135.2,154.84,128.21001,-0.0067557859531771625,29.912310194891646,-16.542576373299056,190.8172689356228,184.565001425,25.0956284585326,234.7562583420652,134.3737445079348,-47856900.0,-19.069103951440088,53.710584936646555,252.1092382343209,15.361426714285711,149.5
2020-03-23,142.95,153.21001,136.5,137.10001,10660400.0,2020,3,23,146.38400090000002,165.41500045,184.565001425,201.54440092999997,148.49001,153.59,161.53999,147.77,-0.0767054968883093,28.164584269645317,-17.647274276759163,188.77442460466193,180.744001925,26.246356651184723,233.23671522736944,128.25128862263054,-58517300.0,-23.49726496441923,55.00312138336444,258.4285487074399,15.947141714285712,148.49001
2020-03-24,149.0,162.98,146.10001,161.95,11678400.0,2020,3,24,144.002004,160.43900145,180.744001925,200.11940092999998,137.10001,142.95,153.21001,136.5,0.18125447255620175,35.93759309674479,-16.32933440879475,187.70158394869966,178.236501425,25.477355892893566,229.19121321078714,127.28178963921286,-46838900.0,-18.294756133219686,53.27756808974472,261.7784286627639,17.24928314285714,137.10001
2020-03-25,165.0,171.36,159.22,162.98,9708700.0,2020,3,25,146.86800399999998,156.64800144999998,178.236501425,199.21300093000002,161.95,149.0,162.98,146.10001,0.00635998765050938,38.419184379181615,-15.028505914990234,186.90605916235899,175.88050092499998,24.537061648466146,224.95462422193228,126.80637762806768,-37130200.0,-13.398372173931364,56.47896706659539,260.32129128831804,17.352854285714283,161.95
2020-03-26,163.99001,170.92999,161.0,167.35001,8259900.0,2020,3,26,152.00400399999998,154.12100145,175.88050092499998,198.34240112999998,162.98,165.0,171.36,159.22,0.02681316725978644,39.92711718733566,-13.489468480642074,186.3849337266215,174.19800142499997,23.86854839010457,221.9350982052091,126.46090464479083,-28870300.0,-11.717797418044572,54.75256110471348,257.0070841813706,17.464282857142855,162.98
2020-03-27,162.78,169.74001,159.22,164.0099945,6441400.0,2020,3,27,155.574006,153.84300245,174.19800142499997,197.54300113000002,167.35001,163.99001,170.92999,161.0,-0.019958262924513637,42.267341912214,-12.39638376734203,185.92942582703787,172.69000115,23.49006274128493,219.67012663256986,125.70987566743014,-35311700.0,-10.293012594107427,53.500374885571865,251.99177080330176,17.161427142857143,167.35001
2020-03-30,164.92,170.31,163.57001,168.13,5621700.0,2020,3,30,158.6780029,152.5310019,172.69000115,196.62780102,164.0099945,162.78,169.74001,159.22,0.0251204538635601,38.575647192826956,-11.07004762709451,185.61869886046884,170.96900115,22.423924210969226,215.81684957193846,126.12115272806155,-29690000.0,-12.695631492640658,55.20397954382701,251.18885448919522,16.704283571428572,164.0099945
