Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,RSI,MACD,VWAP,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Open_yes,High_yes,Low_yes,Close_yes,Volume_yes,Prev_Close
2021-02-04,139.55,141.050003,138.92,140.63,4533700.0,2021,2,4,136.44800200000003,136.6870034,139.98750265,139.05740114,42.85715072423907,-0.9367733255985797,104.50477235442243,148.79485976269996,131.18014553730006,94003500.0,-10.512128840747028,52.53985735834682,163.67668119013817,3.445001535714283,139.7,140.059998,138.0099945,138.63,4678600.0,138.63
2021-02-05,141.34,145.57001,141.28999,145.11,6151500.0,2021,2,5,137.63000200000002,136.5890034,139.90150215,139.21040114,48.923867375230905,-0.634161789979629,104.58717087953696,148.64508628648994,131.15791801351006,98537200.0,-8.247611352474763,53.02051630242821,167.49188238227322,3.3342874642857123,139.55,141.050003,138.92,140.63,4533700.0,140.63
2021-02-08,145.14999,145.88,142.8,143.41,6304300.0,2021,2,8,139.93400200000002,137.1650024,139.90950215,139.43000114,56.2660590958742,-0.0324671476573144,104.71219530292372,148.67280591517445,131.14619838482557,104688700.0,6.494315471215726,53.074046599051094,166.115003727347,3.508573892857141,141.34,145.57001,141.28999,145.11,6151500.0,145.11
2021-02-09,143.60001,144.22,141.7,141.78999,3436300.0,2021,2,9,141.474,137.7510024,139.76250165000002,139.60420114000001,55.86734826923994,0.3037034940215051,104.83416901343217,148.16199727489962,131.36300602510042,98384400.0,9.435101730896747,52.86491549221333,162.2823620326148,3.527859607142854,145.14999,145.88,142.8,143.41,6304300.0,143.41
2021-02-10,142.45,142.60001,140.89999,142.46001,4125700.0,2021,2,10,141.913998,138.4200004,139.499501,139.72920114000001,48.48664977604733,0.4343924754619479,104.89755182001882,147.24192545804436,131.75707654195566,94948100.0,2.1054606715908357,53.38751807391722,161.86358089590908,3.426430321428569,143.60001,144.22,141.7,141.78999,3436300.0,141.78999
2021-02-11,143.0,144.35001,142.41,143.53999,3828700.0,2021,2,11,142.68,139.56400100000002,139.37000135,139.89340134,51.2937738671834,0.5852826748757991,104.97474089155457,146.801945718674,131.93805698132599,99073800.0,-2.5749922411756945,53.81993200708721,163.46827389290274,3.3564317499999965,142.45,142.60001,140.89999,142.46001,4125700.0,142.46001
2021-02-12,143.11,143.45,141.39999,142.12,3637000.0,2021,2,12,143.261998,140.446,139.3950012,140.07020114,56.615059065970655,0.7829838547598627,105.0481456519476,146.882084856828,131.907917543172,102902500.0,5.327884159411426,53.88263726048902,162.24792281084189,3.3114324642857116,143.0,144.35001,142.41,143.53999,3828700.0,143.53999
2021-02-16,143.37,143.37,141.029999,141.71001,4873400.0,2021,2,16,142.663998,141.29899999999998,139.4360012,140.20380114000002,57.30265447175568,0.8156794930763454,105.11505392534569,146.97580408772953,131.89619831227046,99265500.0,9.728878327093419,48.80385828639155,156.92929466258258,3.13500389285714,143.11,143.45,141.39999,142.12,3637000.0,142.12
2021-02-17,141.3,144.56,140.21001,143.99001,6437100.0,2021,2,17,142.324,141.89900000000003,139.48550170000001,140.32640134000002,61.299148389510684,0.7992944861382512,105.20334086855091,147.07364256025642,131.8973608397436,94392100.0,12.81035713681086,50.498962573858854,151.03486301074656,3.0778611071428554,143.37,143.37,141.029999,141.71001,4873400.0,141.71001
2021-02-18,142.98,145.39,141.21001,145.089996,4486800.0,2021,2,18,142.764004,142.339001,139.7215022,140.46700134,73.62479529133458,0.9592288027976963,105.32654753049839,147.5705338864231,131.8724705135769,100829200.0,27.458320235382093,42.57215415837896,135.04656647484538,3.043573964285713,141.3,144.56,140.21001,143.99001,6437100.0,143.99001
2021-02-19,145.42999,145.5,141.5,142.020004,7486000.0,2021,2,19,143.2900012,142.9850006,139.836002,140.62500126,70.8652032500957,1.1613502554192507,105.41439347001915,147.93689266397263,131.7351113360274,105316000.0,21.76639377151021,43.219105333889836,120.75494529440742,2.9600021071428535,142.98,145.39,141.21001,145.089996,4486800.0,145.089996
2021-02-22,141.53999,142.46001,136.25999,136.67,8985900.0,2021,2,22,142.986004,143.124001,139.85650220000002,140.69040134,65.73350890154103,1.06157311139998,105.54882482227771,147.97834320245863,131.7346611975414,97830000.0,24.600554409977335,41.23590588966,98.83924167323063,3.040001464285711,145.42999,145.5,141.5,142.020004,7486000.0,142.020004
2021-02-23,136.029999,136.83,131.58,136.13,10364100.0,2021,2,23,141.896004,142.28000100000003,139.7225017,140.64140134000002,51.59891941235631,0.5445214901723432,105.68541214573037,147.96703507571692,131.4779683242831,88844100.0,13.931757825670127,47.033237040939156,82.36484267228371,3.286431249999999,141.53999,142.46001,136.25999,136.67,8985900.0,136.67
2021-02-24,135.059998,135.96001,133.95,135.64999,6360900.0,2021,2,24,140.78000200000002,141.552001,139.65150169999998,140.58820154,43.51573532386016,0.09014176994932654,105.83874727175831,147.99862922481478,131.3043741751852,78480000.0,-6.431748980936609,48.54590732475909,79.30197420696223,3.3650033928571412,136.029999,136.83,131.58,136.13,10364100.0,136.13
2021-02-25,137.60001,139.17999,134.53,135.53999,5674300.0,2021,2,25,139.111998,140.938001,139.6790007,140.54960134,44.31295410813643,-0.3051723899969261,105.9306139927574,147.96640332006797,131.391598079932,72119100.0,-8.679052034752546,50.76203040793095,78.67501691825467,3.3742888571428558,135.059998,135.96001,133.95,135.64999,6360900.0,135.64999
2021-02-26,135.89999,136.85001,133.36,134.78,6650200.0,2021,2,26,137.20199680000002,140.245999,139.905,140.51220114,39.531028858844905,-0.6201886419206346,106.01178648592536,147.4075135779651,132.4024864220349,66444800.0,-3.7800926383086373,47.806721608886775,77.27000771995927,3.5335736428571414,137.60001,139.17999,134.53,135.53999,5674300.0,135.53999
2021-03-01,135.64,139.14999,135.5,137.64999,5717800.0,2021,3,1,135.753996,139.37,139.908,140.48220114,24.9149731723773,-0.920554552779123,106.10392088624448,147.40182682705347,132.4141731729465,59794600.0,-18.1590886519836,46.75134424632084,87.90040834487813,3.4300022142857114,135.89999,136.85001,133.36,134.78,6650200.0,134.78
2021-03-02,137.56,138.25999,135.61,137.020004,5292700.0,2021,3,2,135.949994,138.92299899999998,140.1109995,140.44740094,36.76465979122576,-0.9164482487192629,106.1905480684815,147.08622108351614,133.13577791648385,65512400.0,-13.64836165857645,46.80590178617028,95.94423509243313,3.5221443571428557,135.64,139.14999,135.5,137.64999,5717800.0,137.64999
2021-03-03,137.089996,137.41,134.14999,134.25999,4888400.0,2021,3,3,136.12799479999998,138.4539984,140.17649920000002,140.42100102,38.51709138467339,-0.9530424976897791,106.2687145541128,147.0006805397401,133.35231786025994,60219700.0,-12.055033725619555,44.68041077094409,101.76480234058079,3.5314293571428528,137.56,138.25999,135.61,137.020004,5292700.0,137.020004
2021-03-04,134.0,135.13,130.17999,132.039993,7181500.0,2021,3,4,135.84999480000002,137.48099639999998,139.90999870000002,140.29620082,32.06464481171679,-1.1910243793881818,106.33411053263843,147.22897966906004,132.59101773094,55331300.0,-10.176489996539425,44.60784226259128,105.26923251103956,3.64285721428571,137.089996,137.41,134.14999,134.25999,4888400.0,134.25999
2021-03-05,133.53999,133.67999,129.19,133.35001,5957100.0,2021,3,5,135.14999540000002,136.1759961,139.58049835,140.19140068000002,26.041622005113453,-1.5409982709821861,106.42203732981523,147.6925131552649,131.4684835447351,48149800.0,-17.070930992947055,46.67652200191587,114.79200078412757,3.8578572142857093,134.0,135.13,130.17999,132.039993,7181500.0,132.039993
2021-03-08,133.64,135.63,132.37,134.56,4983000.0,2021,3,8,134.8639974,135.3089967,139.21649885000002,139.97800080000002,31.645042255379394,-1.693130325410749,106.49822446297969,147.77146470369672,130.66153299630332,54106900.0,-17.3350098654203,44.69477292854781,126.21782404985117,4.02571364285714,133.53999,133.67999,129.19,133.35001,5957100.0,133.35001
2021-03-09,135.50999,138.0,135.45,135.95,5977800.0,2021,3,9,134.2459994,135.0979967,138.68899885000002,139.82020079999998,35.520419298908976,-1.6965037546592328,106.56448005036454,147.01176210994404,130.366235590056,59089900.0,-13.512572191440706,48.882653436217424,134.56610231245645,4.091427857142853,133.64,135.63,132.37,134.56,4983000.0,134.56
2021-03-10,136.5,138.2,136.10001,137.59,4519600.0,2021,3,10,134.0319986,135.07999669999998,138.31599885,139.704001,33.10920565634177,-1.568930187777994,106.6474771410163,146.4135166916092,130.2184810083908,65067700.0,-11.637395777896058,53.681018272130544,144.12159355749668,4.026428571428568,135.50999,138.0,135.45,135.95,5977800.0,135.95
2021-03-11,139.17999,142.2,138.56,141.19,5696500.0,2021,3,11,134.6980006,135.2739977,138.10599935,139.6238008,34.59326400709284,-1.3202736303892664,106.71341235297687,146.04037480974566,130.17162389025432,69587300.0,-13.20719816179314,54.941209599336936,153.42735908038486,3.8885721428571407,136.5,138.2,136.10001,137.59,4519600.0,137.59
2021-03-12,140.0,140.91,138.60001,140.45,4143200.0,2021,3,12,136.528002,135.8389987,138.04249885000002,139.59900100000002,48.33131470296056,-0.8232318987554663,106.80576071746493,145.84945925582278,130.23553844417725,75283800.0,-5.994549319791247,58.274285508758325,160.40342364642294,3.9321435714285684,139.17999,142.2,138.56,141.19,5696500.0,141.19
2021-03-15,140.7,145.0,140.67,144.94,5413900.0,2021,3,15,137.948,136.4059987,137.88799935,139.5766008,59.328729317491415,-0.4834615175750798,106.8711788549738,145.35162690217902,130.42437179782098,71140600.0,-3.01323989628304,52.25507474925146,164.54218495002996,3.6742842857142812,140.0,140.91,138.60001,140.45,4143200.0,140.45
2021-03-16,145.88,146.14999,143.84,144.64999,5623000.0,2021,3,16,140.024,137.1349997,138.02899935,139.6438008,68.1949652693016,0.14642651916256,106.96765705414283,145.92337457336822,130.13462412663176,76554500.0,16.101701262002855,47.83210399373434,158.7625943410645,3.624284285714282,140.7,145.0,140.67,144.94,5413900.0,144.94
2021-03-17,143.2,146.14999,143.2,144.82001,5134400.0,2021,3,17,141.763998,137.89799829999998,138.17599835,139.7074006,68.7343926896901,0.6151251631118271,107.06658380641801,146.45890420237575,129.89309249762422,70931500.0,20.031425220026676,49.28251382888579,151.68784768989215,3.633569285714281,145.88,146.14999,143.84,144.64999,5623000.0,144.64999
2021-03-18,144.37,146.66,142.55,143.17,10188400.0,2021,3,18,143.20999999999998,138.95400030000002,138.21749835,139.80180059999998,69.26913331528797,0.9888920760280655,107.1568684997532,146.63035478706635,129.80464191293365,76065900.0,14.175318797225229,51.10843061323822,147.35937354174607,3.5121407142857106,143.2,146.14999,143.2,144.82001,5134400.0,144.82001
2021-03-19,140.0,142.86,135.50999,137.49001,24980400.0,2021,3,19,143.606,140.067001,138.12149855,139.8406006,66.80013731659314,1.1388352462498972,107.32695854567694,146.24292515799223,130.0000719420078,65877500.0,19.702747300861475,49.42763561167761,134.21489277421574,3.556425714285711,144.37,146.66,142.55,143.17,10188400.0,143.17
2021-03-22,137.63,138.81,136.029999,138.27,7537300.0,2021,3,22,143.01400199999998,140.48100100000002,137.89499884999998,139.7434006,49.712059387688306,0.7902292941872133,107.67225046956271,145.8086492681847,129.98134843181526,40897100.0,6.989471360011843,55.595367594336096,126.73915558437916,3.791427142857139,140.0,142.86,135.50999,137.49001,24980400.0,137.49001
2021-03-23,138.49001,140.64,136.55,137.12,5582600.0,2021,3,23,141.680002,140.852001,137.97499885,139.6098006,52.23772699485767,0.5703209352300007,107.7775725811451,145.86883192133342,130.08116577866656,48434400.0,1.0336592614721827,56.230077167274985,121.20273370300285,3.800713642857141,137.63,138.81,136.029999,138.27,7537300.0,138.27
2021-03-24,136.45,137.92,132.88,133.16,8157600.0,2021,3,24,140.17400400000002,140.969001,138.02449885000001,139.4252004,55.43314474181335,0.2997907857879625,107.85219013491708,145.8819505586162,130.16704714138382,42851800.0,5.9770561355304554,53.62698036477859,115.54790213803909,3.8599986428571396,138.49001,140.64,136.55,137.12,5582600.0,137.12
2021-03-25,127.050003,129.39,125.44,128.64,18475800.0,2021,3,25,137.842002,140.526001,137.89999935,139.14740034,51.995734002679306,-0.23147689010863814,107.94588474258812,145.99129297112904,129.80870572887096,34694200.0,5.1542610285159665,52.9836049607344,106.04407981447356,3.8664264999999967,136.45,137.92,132.88,133.16,8157600.0,133.16
2021-03-26,131.60001,133.19,129.77,132.99001,10010500.0,2021,3,26,134.936002,139.27100099999998,137.55499985,138.81920028000002,42.468806373902645,-1.0056441360093231,108.11796117169025,146.60195752334545,128.50804217665456,16218400.0,-7.479064541531177,61.244825028795056,98.97993081468654,4.097141499999997,127.050003,129.39,125.44,128.64,18475800.0,128.64
2021-03-29,132.94,133.91,130.66,133.49001,7153900.0,2021,3,29,134.036002,138.52500200000003,137.46550035,138.61820062,47.71870294794862,-1.2537157487689967,108.22951548142746,146.66222356374695,128.26877713625308,26228900.0,-4.16027415251848,61.85853666346471,94.55235962379808,4.189284357142855,131.60001,133.19,129.77,132.99001,10010500.0,132.99001
2021-03-30,132.35001,133.35001,131.22,132.95,6026600.0,2021,3,30,133.080004,137.38000300000002,137.25750134999998,138.46200082,46.330567126580775,-1.3939004510876316,108.31022298964126,146.62327189795818,127.89173080204178,33382800.0,-6.996239016909713,58.31342983159724,92.54578643392533,4.175712928571427,132.94,133.91,130.66,133.49001,7153900.0,133.49001
2021-03-31,133.089996,134.17999,131.92,132.89,6878900.0,2021,3,31,132.246004,136.21000399999997,137.05400115,138.30660082,42.84393233321118,-1.5309245859402836,108.37636402868341,146.61630423700456,127.49169806299545,27356200.0,-8.29341782901436,58.139560931191085,90.40177306548088,4.1771422142857135,132.35001,133.35001,131.22,132.95,6026600.0,132.95
2021-04-01,134.69,134.69,132.21001,132.53,5720600.0,2021,4,1,132.192004,135.017003,136.98550165,138.17900082,35.63021380856814,-1.6256195681075667,108.45124301933816,146.65114732721133,127.31985597278867,20477300.0,-14.288282050193429,57.43814522224769,93.49418181153419,4.0092843571428585,133.089996,134.17999,131.92,132.89,6878900.0,132.89
2021-04-05,133.10001,135.67999,133.10001,135.12,5508900.0,2021,4,5,132.970004,133.953003,137.01000200000001,137.97360082,36.105282659252445,-1.7100031630464798,108.51225387062588,146.6252178910601,127.39478610893994,14756700.0,-11.103181202435607,57.99719924931798,96.00245498158998,4.001427214285714,134.69,134.69,132.21001,132.53,5720600.0,132.53
2021-04-06,135.44,137.71001,134.92999,137.16,4670100.0,2021,4,6,133.396002,133.716002,137.0985015,137.84380081999998,31.541381140780274,-1.5500187640607805,108.57701971216416,146.60383199222474,127.59317100777527,20265600.0,-17.063374127386478,57.32341014974188,105.65500713729885,3.9014264999999995,133.10001,135.67999,133.10001,135.12,5508900.0,135.12
2021-04-07,136.99001,138.24001,136.36,136.53999,6646000.0,2021,4,7,134.13000000000002,133.60500199999998,137.2285015,137.80000062000002,36.79015507214631,-1.2442757874872825,108.63587852431887,146.65847056944173,127.79853243055825,24935700.0,-15.320348242505915,54.40190498453623,115.38365425551073,3.9350000714285716,135.44,137.71001,134.92999,137.16,4670100.0,137.16
2021-04-08,137.28,137.31,133.41,133.67999,8748400.0,2021,4,8,134.84799800000002,133.547001,137.258001,137.77980042,35.62497526043386,-1.0400132754996037,108.71741191626371,146.6748121898557,127.84118981014433,18289700.0,-14.642682201104645,56.94188826768517,123.43084216214338,3.8585729285714274,136.99001,138.24001,136.36,136.53999,6646000.0,136.53999
2021-04-09,133.94,135.5,133.5,135.45,6056800.0,2021,4,9,135.005996,133.599,137.0625005,137.75140002,34.1885924063338,-1.0962746888938852,108.81305594243028,146.6117094741366,127.5132915258634,9541300.0,-17.37594564402789,61.43840754122748,133.13593575795826,3.843572928571429,137.28,137.31,133.41,133.67999,8748400.0,133.67999
2021-04-12,134.75,136.89999,134.22,136.64,5638200.0,2021,4,12,135.58999599999999,134.28,136.7755005,137.83999993999998,46.09193935792407,-0.9866636060672818,108.88352799144099,146.14574048895855,127.40526051104143,15598100.0,-15.285562447742768,54.22638428888431,140.33897959776826,3.4392865000000006,133.94,135.5,133.5,135.45,6056800.0,135.45
2021-04-13,135.60001,135.99001,133.39999,133.53999,8778200.0,2021,4,13,135.893996,134.64499899999998,136.5850005,137.87839994,46.92569305817716,-0.7946131724445138,108.95171878455608,145.7942321006188,127.37576889938121,21236300.0,-3.9750468262226835,54.755465140478776,141.71512216579697,3.432142857142858,134.75,136.89999,134.22,136.64,5638200.0,136.64
2021-04-14,133.53999,134.17999,131.82001,132.25999,7354100.0,2021,4,14,135.169994,134.64999699999998,136.01500000000001,137.87739974,43.71046431752577,-0.8823851327406942,109.04540948331866,144.42320786463503,127.606792135365,12458100.0,-9.851671641594931,56.377127886201784,146.17265603515276,3.3714292857142873,135.60001,135.99001,133.39999,133.53999,8778200.0,133.53999
2021-04-15,133.0,134.070007,132.67999,133.67,6284800.0,2021,4,15,134.313994,134.580996,135.3955,137.80839934,48.25444481294643,-1.0432049291808028,109.11927967545196,142.90236353175436,127.88863646824564,5104000.0,-8.400743126851513,55.07636008004497,150.0103308884995,3.1799992857142882,133.53999,134.17999,131.82001,132.25999,7354100.0,132.25999
2021-04-16,134.71001,134.77,133.73,134.31,6852500.0,2021,4,16,134.31199599999997,134.658996,134.83799949999997,137.68999934,61.09392740910258,-1.044835539734379,109.18586141658078,140.9184526645648,128.75754633543514,11388800.0,12.121228053649437,46.464560340535606,145.0674498834513,2.7578576428571466,133.0,134.070007,132.67999,133.67,6284800.0,133.67
2021-04-19,134.3,134.38,132.14999,132.57001,5613600.0,2021,4,19,134.083996,134.836996,134.39499949999998,137.60359934,53.480977107127856,-0.9831519948435243,109.25993397858385,139.0414049448622,129.74859405513777,18241300.0,4.493741994988822,41.69504289347836,142.64752507619156,2.511429071428576,134.71001,134.77,133.73,134.31,6852500.0,134.31
2021-04-20,129.17,129.89999,125.7,127.11,13268700.0,2021,4,20,133.269998,134.58199699999997,134.1489995,137.44239954,47.72277678658058,-1.0624230409279676,109.31609753989166,138.62323741995473,129.67476158004527,12627700.0,1.3766835558400514,44.96186981980704,140.2754895040726,2.438572642857147,134.3,134.38,132.14999,132.57001,5613600.0,132.57001
2021-04-21,127.59,130.33,127.37,129.89999,7110900.0,2021,4,21,131.98399999999998,133.576997,133.5909995,137.08239953999998,38.37581468819318,-1.5479789540604543,109.41686092550847,138.6470414806034,128.5349575193966,-641000.0,-8.905571724452242,54.826976456928236,140.6690666776444,2.767144071428574,129.17,129.89999,125.7,127.11,13268700.0,127.11
2021-04-22,129.89,130.37,127.98,129.17999,6442900.0,2021,4,22,131.512,132.912997,133.229999,136.81219933999998,44.63194474117265,-1.6881961628786826,109.47883471457779,138.2560404851744,128.2039575148256,6469900.0,-9.697701213150276,55.944495957143836,138.9342521925626,2.835716214285717,127.59,130.33,127.37,129.89999,7110900.0,129.89999
2021-04-23,128.92999,130.64999,128.46001,130.19,7489000.0,2021,4,23,130.613998,132.462997,133.03099849999998,136.55999934,44.06237781384848,-1.8362501451393598,109.53269533182436,138.37389030246192,127.68810669753805,27000.0,-10.906326595958465,56.879446994709895,138.9408361609638,2.8292883571428606,129.89,130.37,127.98,129.17999,6442900.0,129.17999
2021-04-26,130.49001,131.7,129.32001,131.60001,8217800.0,2021,4,26,129.789998,131.936997,133.1084985,136.31459913999998,40.74353624703529,-1.8507503290172167,109.5981314952102,138.22330920310569,127.99368779689432,7516000.0,-13.014221180233577,57.231473602851565,137.09077084887926,2.760716214285717,128.92999,130.64999,128.46001,130.19,7489000.0,130.19
2021-04-27,132.0,132.78999,131.41,132.11,5833100.0,2021,4,27,129.59599799999998,131.432998,133.0389985,136.07579954000002,39.30773210051519,-1.728540269901373,109.67434443175851,138.19817047642107,127.87982652357891,15733800.0,-15.712445676793173,55.29412198385268,137.16152715616022,2.7321426428571445,130.49001,131.7,129.32001,131.60001,8217800.0,131.60001
2021-04-28,132.25999,132.33,130.35001,130.71001,8195400.0,2021,4,28,130.595998,131.28999900000002,132.969998,135.87559954,41.444602420313956,-1.5724102205097665,109.72937259854851,138.14067278037106,127.79932321962895,21566900.0,-14.43714786899081,57.77481665750415,136.97527607431337,2.6964269285714297,132.0,132.78999,131.41,132.11,5833100.0,132.11
2021-04-29,131.77,134.12,131.23,133.25999,6612500.0,2021,4,29,130.75800199999998,131.13500100000002,132.85799849999998,135.65559954,43.92145401436431,-1.5438470169065113,109.80142387522359,138.1266083652075,127.58938863479246,13371500.0,-13.898980146981396,55.59583685912958,136.103646918727,2.559283357142859,132.25999,132.33,130.35001,130.71001,8195400.0,130.71001
2021-04-30,132.44,133.88,132.050003,132.62,5643600.0,2021,4,30,131.574002,131.094,132.876498,135.44099914,45.65646396527726,-1.3004575324093253,109.86624525615679,138.1481783577115,127.60481764228852,19984000.0,-3.705697082303276,55.61220170044759,131.51591324722614,2.65999692857143,131.77,134.12,131.23,133.25999,6612500.0,133.25999
2021-05-03,133.37,134.45,132.59,133.029999,5053000.0,2021,5,3,132.060002,130.925,132.880998,135.19159922,41.849141807900935,-1.1460010698270935,109.9197802081955,138.1515865196394,127.6104094803606,14340400.0,-8.2989639670982,57.18599501774714,132.82275409679727,2.5992831428571432,132.44,133.88,132.050003,132.62,5643600.0,132.62
2021-05-04,132.23,132.59,130.48,131.55,6129500.0,2021,5,4,132.34599980000002,130.9709989,132.77649795,135.01179912,48.83934519889404,-0.9792218576065181,109.96836133270047,137.94199903669207,127.61099686330792,19393400.0,-4.398777559090833,58.64032269222628,130.9562985323111,2.5007110000000004,133.37,134.45,132.59,133.029999,5053000.0,133.029999
2021-05-05,132.7,134.22,132.080002,132.21001,6234200.0,2021,5,5,132.23399980000002,131.4149989,132.49599795,134.90939912,48.398757273803966,-0.9554577584866024,110.02325441724558,137.25231251205835,127.73968338794167,13263900.0,-4.517020510214595,59.829506119223396,129.55175944245147,2.514283785714287,132.23,132.59,130.48,131.55,6129500.0,131.55
2021-05-06,132.60001,133.84,131.94,133.49001,5201000.0,2021,5,6,132.5339998,131.64600090000002,132.27949895,134.83099932,46.59198837271844,-0.873300384435538,110.08050246077353,136.63833728099914,127.92066061900087,19498100.0,0.4159544731557493,60.45484914069228,132.40981191117135,2.5757111428571418,132.7,134.22,132.080002,132.21001,6234200.0,132.21001
2021-05-07,135.0,139.36,134.72,137.81,10566700.0,2021,5,7,132.58000380000001,132.0770029,132.26999995,134.78779972,48.141452426404264,-0.696871668191136,110.13078664077896,136.61679906952187,127.92320083047812,24699100.0,-2.5230632396848427,56.67392549247765,134.46529739591878,2.632853999999998,132.60001,133.84,131.94,133.49001,5201000.0,133.49001
2021-05-10,138.0,138.89999,136.3,136.39999,5669300.0,2021,5,10,133.6180038,132.8390029,132.38799995,134.83319992,60.63311040014341,-0.2060878971370812,110.2510557776802,137.20136659140954,127.57463330859045,35265800.0,12.296315727511326,54.5432318707863,132.2616056704853,2.8928525714285698,135.0,139.36,134.72,137.81,10566700.0,137.81
2021-05-11,138.38,138.38,135.0099945,137.12,8045400.0,2021,5,11,134.292002,133.31900090000002,132.37599945,134.86559971999998,72.5595056777165,0.06829845223163034,110.31187393118928,137.14572959823374,127.60626930176626,29596500.0,24.84134934235014,47.529737579297915,124.58760036562278,2.587851142857141,138.0,138.89999,136.3,136.39999,5669300.0,136.39999
2021-05-12,135.42,136.82001,133.34,133.39,5865100.0,2021,5,12,135.406002,133.8200009,132.55499995,134.85499991999998,69.49248023270863,0.3399318774950473,110.40006666604565,137.75770958109385,127.35229031890616,37641900.0,22.127590352277128,46.289240893496924,116.9716324146841,2.598565821428568,138.38,138.38,135.0099945,137.12,8045400.0,137.12
2021-05-13,133.7,135.029999,132.49001,133.61,6284300.0,2021,5,13,135.642,134.0879999,132.61150045000002,134.78239984,59.77708394449637,0.2513263630718541,110.45507032062842,137.82525228092825,127.39774861907179,31776800.0,17.07710724259779,47.392166277073365,109.79848640923564,2.6978515357142823,135.42,136.82001,133.34,133.39,5865100.0,133.39
2021-05-14,134.34,136.67999,134.050003,135.92999,4367900.0,2021,5,14,135.665998,134.12300090000002,132.60850045,134.76940004,58.24494606503444,0.19659182769103722,110.51427648057606,137.81975625961482,127.39724464038518,38061100.0,11.49007603778293,47.927590004394325,102.83130609593094,2.7228521785714253,133.7,135.029999,132.49001,133.61,6284300.0,133.61
2021-05-17,136.33,137.070007,135.5,136.41,3934200.0,2021,5,17,135.28999600000003,134.4539999,132.68949995,134.84719998,59.99997321010971,0.3365387093420793,110.55936545568485,138.06003579546007,127.31896410453993,42429000.0,12.831741607988764,48.87913159236417,94.18993680530043,2.772137892857139,134.34,136.67999,134.050003,135.92999,4367900.0,135.92999
2021-05-18,136.44,137.47,135.45,135.56,5664700.0,2021,5,18,135.29199799999998,134.792,132.88149945,134.90839978,59.94450595648152,0.4806398991331662,110.60060649519293,138.50275945361057,127.26023944638946,46363200.0,10.974417337356721,46.999970961499535,86.7266610389832,2.785710535714283,136.33,137.070007,135.5,136.41,3934200.0,136.41
2021-05-19,133.48,133.97,131.96001,132.96001,5582300.0,2021,5,19,134.97999799999997,135.193,133.30399945000002,134.92839978,61.50923768917191,0.5202560461303563,110.65780918262496,138.3383491112125,128.26964978878755,40698500.0,13.165997939418842,44.364735796651615,78.69543877063026,2.78856839285714,136.44,137.47,135.45,135.56,5664700.0,135.56
2021-05-20,133.78,134.21001,132.19,133.27,4934800.0,2021,5,20,134.894,135.268,133.45700044999998,134.86859998,49.28982000850574,0.337958884420118,110.7080650345476,138.23524226968124,128.67875863031873,35116200.0,-0.38236085267236364,50.80294568251843,77.78389106469258,2.802139821428568,133.48,133.97,131.96001,132.96001,5582300.0,132.96001
2021-05-21,133.83,134.17,132.41,132.66,5329700.0,2021,5,21,134.826,135.245999,133.66150095,134.78219998,51.56325171363655,0.2160106365340937,110.75291967483489,137.99875250281312,129.3242493971869,40051000.0,0.8371645026979811,49.061327937827926,75.11910053160193,2.815712178571427,133.78,134.21001,132.19,133.27,4934800.0,133.27
2021-05-24,133.10001,134.35001,132.81,134.059998,4313200.0,2021,5,24,134.172002,134.73099900000003,133.78500095,134.61159998,49.118630258152926,0.06934450914150148,110.79985688191103,137.83735459256133,129.7326473074387,34721300.0,-0.7121063328366466,48.37227433830355,74.17403245427154,2.8085693214285703,133.83,134.17,132.41,132.66,5329700.0,132.66
2021-05-25,134.94,135.17,133.85001,134.32001,4885800.0,2021,5,25,133.7020016,134.4969998,133.90800035,134.48379994,56.00190875197595,0.06532565139357871,110.84011834384184,137.8282935342221,129.98770716577792,39034500.0,4.576211249607583,45.007728357851704,71.6889485039269,2.7471415357142837,133.10001,134.35001,132.81,134.059998,4313200.0,134.059998
2021-05-26,135.2,137.92,135.0,136.89,6781500.0,2021,5,26,133.45400360000002,134.2170008,134.01850085,134.27140014,55.14383227693804,0.0821742198087918,110.88606550469358,137.84896208570999,130.18803961429003,43920300.0,2.559958850951932,45.136041131155274,71.01981989617722,2.650712249999998,134.94,135.17,133.85001,134.32001,4885800.0,134.32001
2021-05-27,137.55,138.31,136.46001,136.56,12882300.0,2021,5,27,134.24000159999997,134.56700080000002,134.32750035,134.11620034,57.79814577896589,0.2994516540964014,110.95650459353332,138.02910284552684,130.62589785447318,50701800.0,10.512764873523487,45.761344030191836,67.68543771496965,2.772140107142854,135.2,137.92,135.0,136.89,6781500.0,136.89
2021-05-28,136.24001,137.35001,136.089996,136.46001,4153500.0,2021,5,28,134.8980016,134.8620008,134.49250085,133.95100014,46.49073554183043,0.4399459213690875,111.0875773884756,138.28678499871407,130.69821670128593,37819500.0,-3.018111991874475,47.2549243838629,71.28820803263413,2.484997249999996,137.55,138.31,136.46001,136.56,12882300.0,136.56
