Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,Close_yes,Open_yes,High_yes,Low_yes,Relative_Performance,RSI,MACD,VWAP,SMA,Std_dev,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Prev_Close
2020-03-16,271.53,293.48999,265.23999,279.35001,3766500.0,2020,3,16,295.374006,304.28900400000003,313.00049975,323.55039944,300.12,297.64999,301.14999,272.20999,-0.0692056177528989,40.433467683971465,-9.992821925682676,316.5609184607805,310.00850025,18.206098536936757,346.4206973238735,273.59630317612647,-8199400.0,-12.44612633841416,45.114416329189986,184.6226410098535,19.225717928571438,300.12
2020-03-17,297.98001,314.16,286.57999,296.31,5253500.0,2020,3,17,292.174006,301.728006,310.00850025,322.60999964,279.35001,271.53,293.48999,265.23999,0.06071233002640675,46.32331902718168,-9.54293706457247,315.53947145389736,307.95550025,17.24815705689401,342.451814363788,273.459186136212,-2945900.0,-1.5256809450479834,48.30063037283909,179.97341983930775,20.97428792857144,279.35001
2020-03-18,284.35999,303.0,280.26001,302.98001,4570700.0,2020,3,18,289.896004,300.323007,307.95550025,322.07979944,296.31,297.98001,314.16,286.57999,0.022510242651277323,51.74206422124833,-8.549631181200425,315.01148361606295,306.11750125,15.55874508436763,337.23499141873526,275.0000110812647,1624800.0,-2.8871615010155747,45.362621785111784,173.4193667025923,21.548574357142865,296.31
2020-03-19,298.019989,299.98001,277.73001,280.84,3511100.0,2020,3,19,292.616006,297.957007,306.11750125,321.63659944000005,302.98001,284.35999,303.0,280.26001,-0.073074160899262,47.311017963767924,-9.440123025496405,313.94249254077386,303.35650135000003,14.848981840464312,333.05446503092867,273.6585376690714,-1886300.0,1.328339715117115,40.42199638182337,159.52492437963534,22.47714600000001,302.98001
2020-03-20,277.45999,285.45001,268.14999,278.37,3715600.0,2020,3,20,291.920004,294.752006,303.35650135000003,320.71379923999996,280.84,298.019989,299.98001,277.73001,-0.008795043441105155,42.33762075167883,-10.22725910834373,312.8025951585469,300.52800135,13.871881043488738,328.2717634369775,272.7842392630225,-5601900.0,-6.176388516877082,42.02543659102215,152.62582301906022,22.562861714285724,280.84
2020-03-23,272.23999,275.0,250.21001,255.3,3477200.0,2020,3,23,287.570004,291.47200499999997,300.52800135,319.73119923999997,278.37,277.45999,285.45001,268.14999,-0.08287530983942237,35.5999615231739,-12.567753086547839,311.1283952248181,297.13550184999997,16.156780014813094,329.44906187962613,264.8219418203738,-9079100.0,-15.428530498624577,40.77032004692055,158.64108133028572,23.143575285714295,278.37
2020-03-24,263.54999,284.0,261.29999,282.029999,2691600.0,2020,3,24,282.760002,287.467004,297.13550184999997,318.24499944,255.3,272.23999,275.0,250.21001,0.10470034860947885,38.93765475531518,-12.125943569909452,310.48705180463577,295.7555018,16.21202444916349,328.179550698327,263.331452901673,-6387500.0,-13.094458365023023,40.518504154098906,163.02498656975771,23.941431000000005,255.3
2020-03-25,278.01001,285.75,270.13,271.67999,3075700.0,2020,3,25,279.9040018,284.9000029,295.7555018,317.31099922,282.029999,263.54999,284.0,261.29999,-0.0366982556348554,39.605503602941056,-12.467250865193819,309.5336779430079,293.88150129999997,16.73866802382303,327.35883734764604,260.4041652523539,-9463200.0,-11.350444606249274,41.85662411558306,165.83580315245652,23.87571671428572,282.029999
2020-03-26,274.76001,285.10999,270.29999,283.14999,2856100.0,2020,3,26,273.6439978,283.1300019,293.88150129999997,316.10419924,271.67999,278.01001,285.75,270.13,0.042218788361999104,43.263770490083374,-11.677594177850267,308.94521219668826,293.18500144999996,16.887725097196736,326.9604516443934,259.4095512556065,-6607100.0,-8.146707748405007,39.15787161379829,164.07447478272823,24.207859571428575,271.67999
2020-03-27,273.63,283.17001,272.10001,274.34,2314600.0,2020,3,27,274.10599579999996,283.01299989999995,293.18500144999996,315.11119923999996,283.14999,274.76001,285.10999,270.29999,-0.031114216179206067,44.77284886935456,-11.62863051479934,308.3308141960404,292.36200195000004,17.4032803270641,327.1685626041282,257.55544129587184,-8921700.0,-4.668944721008046,36.65706662858732,158.01730559146415,23.34571592857143,283.14999
2020-03-30,278.29001,286.17999,276.44,284.95999,1990000.0,2020,3,30,273.2999958,280.4349999,292.36200195000004,313.89399904000004,274.34,273.63,283.17001,272.10001,0.03871105197929592,44.29330894625977,-10.610569975203362,307.9794316461933,291.36200195000004,17.214879785729355,325.79176152145874,256.93224237854133,-6931700.0,-6.729673553846645,36.78308996571855,155.5779875502217,23.127857142857145,274.34
2020-03-31,283.81,286.32999,280.31,283.60001,3275100.0,2020,3,31,279.2319938,280.99599789999996,291.36200195000004,312.85839904,284.95999,278.29001,286.17999,276.44,-0.00477252964530217,48.414529391899976,-9.800514453010464,307.39074324696145,290.02400294999995,16.69259176576158,323.40918648152314,256.63881941847677,-10206800.0,-4.522243697245779,37.46299045004364,150.0845106748671,21.954999285714287,284.95999
2020-04-01,276.51001,282.98999,270.39999,275.20001,1927400.0,2020,4,1,279.545996,279.7249989,290.02400294999995,311.74659924,283.60001,283.81,286.32999,280.31,-0.02961918090200344,47.54336761567417,-9.724254263793682,306.9397062828827,287.45200295,14.58356120685034,316.6191253637007,258.28488053629934,-12134200.0,-4.360131587918454,36.93665371241565,146.11445549121964,20.952857142857145,283.60001
2020-04-02,272.040009,287.98999,272.029999,287.54999,1666600.0,2020,4,2,280.25,276.94699890000004,287.45200295,310.50539924000003,275.20001,276.51001,282.98999,270.39999,0.04487637918327092,46.5499221638906,-8.568504950147542,306.7076025239104,286.18500194999996,13.301635158903844,312.78827226780766,259.58173163219226,-10467600.0,-4.693965052952233,37.92266814561284,144.64843609188367,20.025713642857145,275.20001
